dataset,attack,f,f_pct,defense,krum_applicable,seed,auroc,pr_auc,bal_acc,mcc,auc_lc,bsr,convergence_fail,runtime_s,comm_params_per_round,auroc_clean,auroc_degradation,aggregator_effective,run_status
cimas,random_gauss,7,30.4,trimmed_mean,True,19,0.79143,0.70348,0.73368,0.47062,0.7885282142857142,,0,0.34,966,0.79158,-0.0001499999999999,trimmed_mean,valid_primary
cimas,random_gauss,7,30.4,trimmed_mean,True,23,0.7909,0.70359,0.73143,0.4657,0.7884478571428571,,0,0.333,966,0.79186,-0.0009599999999999,trimmed_mean,valid_primary
cimas,random_gauss,7,30.4,trimmed_mean,True,37,0.79199,0.70431,0.7331,0.46917,0.7891728571428571,,0,0.346,966,0.79211,-0.00012,trimmed_mean,valid_primary
cimas,random_gauss,7,30.4,krum,True,7,0.79047,0.70162,0.73041,0.46334,0.7889439285714285,,0,0.368,966,0.7918,-0.0013299999999999,krum,valid_primary
cimas,random_gauss,7,30.4,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,,0,0.41,966,0.7928,0.0,krum,valid_primary
cimas,random_gauss,7,30.4,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,,0,0.412,966,0.79173,0.0,krum,valid_primary
cimas,random_gauss,7,30.4,krum,True,23,0.78909,0.69941,0.72738,0.45867,0.787047142857143,,0,0.377,966,0.79196,-0.00287,krum,valid_primary
cimas,random_gauss,7,30.4,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,,0,0.372,966,0.79157,0.0,krum,valid_primary
cimas,random_gauss,7,30.4,clipping,True,7,0.79106,0.7023,0.73164,0.46531,0.7864828571428572,,0,0.349,966,0.7911,-4.000000000004e-05,clipping,valid_primary
cimas,random_gauss,7,30.4,clipping,True,11,0.78859,0.70101,0.72687,0.45747,0.7641457142857143,,0,0.338,966,0.79163,-0.0030399999999999,clipping,valid_primary
cimas,random_gauss,7,30.4,clipping,True,19,0.78935,0.69651,0.73247,0.47253,0.7813885714285714,,0,0.344,966,0.79082,-0.0014699999999999,clipping,valid_primary
cimas,random_gauss,7,30.4,clipping,True,23,0.79058,0.70256,0.73078,0.46524,0.786364642857143,,0,0.358,966,0.79124,-0.0006600000000001,clipping,valid_primary
cimas,random_gauss,7,30.4,clipping,True,37,0.7644,0.66086,0.71281,0.42838,0.7423532142857142,,0,0.342,966,0.79091,-0.02651,clipping,valid_primary
cimas,sign_flip,2,8.7,fedavg,True,7,0.79013,0.70256,0.72954,0.46149,0.7879360714285715,,0,0.342,966,0.7911,-0.00097,fedavg,valid_primary
cimas,sign_flip,2,8.7,fedavg,True,11,0.79133,0.70364,0.72961,0.46119,0.789867142857143,,0,0.339,966,0.79163,-0.0002999999999999,fedavg,valid_primary
cimas,sign_flip,2,8.7,fedavg,True,19,0.79017,0.70145,0.72919,0.4614,0.7873214285714285,,0,0.333,966,0.79082,-0.0006499999999999,fedavg,valid_primary
cimas,sign_flip,2,8.7,fedavg,True,23,0.78896,0.70009,0.73129,0.4658,0.7870453571428573,,0,0.345,966,0.79124,-0.00228,fedavg,valid_primary
cimas,sign_flip,2,8.7,fedavg,True,37,0.7901,0.70061,0.73289,0.47034,0.7870375000000002,,0,0.351,966,0.79091,-0.0008099999999999,fedavg,valid_primary
cimas,sign_flip,2,8.7,coord_median,True,7,0.78974,0.70113,0.72831,0.45842,0.7878953571428571,,0,0.347,966,0.79005,-0.00031,coord_median,valid_primary
cimas,sign_flip,2,8.7,coord_median,True,11,0.79094,0.70291,0.72939,0.45997,0.7897064285714286,,0,0.342,966,0.79088,5.999999999994898e-05,coord_median,valid_primary
cimas,sign_flip,2,8.7,coord_median,True,19,0.79019,0.702,0.72838,0.45866,0.7876050000000001,,0,0.344,966,0.78992,0.0002699999999999,coord_median,valid_primary
cimas,sign_flip,2,8.7,coord_median,True,23,0.7904,0.70179,0.72962,0.46174,0.7881821428571428,,0,0.349,966,0.79029,0.0001099999999999,coord_median,valid_primary
cimas,sign_flip,2,8.7,coord_median,True,37,0.79032,0.70071,0.73101,0.46673,0.7873928571428571,,0,0.347,966,0.78977,0.00055,coord_median,valid_primary
cimas,sign_flip,2,8.7,trimmed_mean,True,7,0.79091,0.70398,0.72983,0.46192,0.7888917857142858,,0,0.349,966,0.79196,-0.0010499999999999,trimmed_mean,valid_primary
cimas,sign_flip,2,8.7,trimmed_mean,True,11,0.79209,0.70494,0.73258,0.46686,0.7906996428571429,,0,0.339,966,0.79237,-0.00028,trimmed_mean,valid_primary
cimas,sign_flip,2,8.7,trimmed_mean,True,19,0.79119,0.70353,0.73092,0.46452,0.7884435714285712,,0,0.33,966,0.79158,-0.00039,trimmed_mean,valid_primary
cimas,sign_flip,2,8.7,trimmed_mean,True,23,0.79128,0.70359,0.73143,0.4657,0.7890771428571427,,0,0.333,966,0.79186,-0.00058,trimmed_mean,valid_primary
cimas,sign_flip,2,8.7,trimmed_mean,True,37,0.79228,0.70508,0.73252,0.46899,0.7894228571428573,,0,0.333,966,0.79211,0.00017,trimmed_mean,valid_primary
cimas,sign_flip,2,8.7,krum,True,7,0.7918,0.70364,0.72722,0.45587,0.7892164285714286,,0,0.359,966,0.7918,0.0,krum,valid_primary
cimas,sign_flip,2,8.7,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,,0,0.355,966,0.7928,0.0,krum,valid_primary
cimas,sign_flip,2,8.7,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,,0,0.348,966,0.79173,0.0,krum,valid_primary
cimas,sign_flip,2,8.7,krum,True,23,0.78931,0.69957,0.72825,0.4599,0.7876339285714286,,0,0.359,966,0.79196,-0.00265,krum,valid_primary
cimas,sign_flip,2,8.7,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,,0,0.36,966,0.79157,0.0,krum,valid_primary
cimas,sign_flip,2,8.7,clipping,True,7,0.79013,0.70256,0.72954,0.46149,0.7879360714285715,,0,0.342,966,0.7911,-0.00097,clipping,valid_primary
cimas,sign_flip,2,8.7,clipping,True,11,0.79133,0.70364,0.72961,0.46119,0.789867142857143,,0,0.334,966,0.79163,-0.0002999999999999,clipping,valid_primary
cimas,sign_flip,2,8.7,clipping,True,19,0.79017,0.70145,0.72919,0.4614,0.7873214285714285,,0,0.344,966,0.79082,-0.0006499999999999,clipping,valid_primary
cimas,sign_flip,2,8.7,clipping,True,23,0.78896,0.70009,0.73129,0.4658,0.7870453571428573,,0,0.343,966,0.79124,-0.00228,clipping,valid_primary
cimas,sign_flip,2,8.7,clipping,True,37,0.7901,0.70061,0.73289,0.47034,0.7870375000000002,,0,0.341,966,0.79091,-0.0008099999999999,clipping,valid_primary
cimas,sign_flip,5,21.7,fedavg,True,7,0.78887,0.7006,0.72686,0.4557,0.7868957142857143,,0,0.344,966,0.7911,-0.00223,fedavg,valid_primary
cimas,sign_flip,5,21.7,fedavg,True,11,0.79008,0.70083,0.72925,0.4595,0.789315,,0,0.335,966,0.79163,-0.0015499999999999,fedavg,valid_primary
cimas,sign_flip,5,21.7,fedavg,True,19,0.7888,0.69953,0.73136,0.46606,0.7852914285714288,,0,0.336,966,0.79082,-0.00202,fedavg,valid_primary
cimas,sign_flip,5,21.7,fedavg,True,23,0.7894,0.70026,0.731,0.46539,0.7871907142857142,,0,0.332,966,0.79124,-0.00184,fedavg,valid_primary
cimas,sign_flip,5,21.7,fedavg,True,37,0.78955,0.69831,0.72505,0.45231,0.7832717857142856,,0,0.342,966,0.79091,-0.00136,fedavg,valid_primary
cimas,sign_flip,5,21.7,coord_median,True,7,0.78991,0.70149,0.7286,0.45939,0.7883739285714286,,0,0.336,966,0.79005,-0.00014,coord_median,valid_primary
cimas,sign_flip,5,21.7,coord_median,True,11,0.79109,0.70234,0.73048,0.4625,0.7902832142857142,,0,0.332,966,0.79088,0.0002099999999999,coord_median,valid_primary
cimas,sign_flip,5,21.7,coord_median,True,19,0.79197,0.70474,0.72933,0.46131,0.7890128571428571,,0,0.337,966,0.78992,0.0020499999999999,coord_median,valid_primary
cimas,sign_flip,5,21.7,coord_median,True,23,0.78952,0.69965,0.73223,0.46793,0.7878617857142858,,0,0.337,966,0.79029,-0.00077,coord_median,valid_primary
cimas,sign_flip,5,21.7,coord_median,True,37,0.79146,0.70117,0.73057,0.4651,0.7886171428571428,,0,0.329,966,0.78977,0.00169,coord_median,valid_primary
cimas,sign_flip,5,21.7,trimmed_mean,True,7,0.7901,0.70234,0.72664,0.45498,0.7885164285714286,,0,0.344,966,0.79196,-0.0018599999999999,trimmed_mean,valid_primary
cimas,sign_flip,5,21.7,trimmed_mean,True,11,0.79083,0.70233,0.72889,0.45931,0.7900839285714287,,0,0.342,966,0.79237,-0.0015399999999999,trimmed_mean,valid_primary
cimas,sign_flip,5,21.7,trimmed_mean,True,19,0.79213,0.70589,0.73006,0.46326,0.7893960714285714,,0,0.332,966,0.79158,0.00055,trimmed_mean,valid_primary
cimas,sign_flip,5,21.7,trimmed_mean,True,23,0.78882,0.6985,0.72962,0.46233,0.7872707142857143,,0,0.335,966,0.79186,-0.00304,trimmed_mean,valid_primary
cimas,sign_flip,5,21.7,trimmed_mean,True,37,0.79202,0.7032,0.73325,0.47033,0.7895971428571429,,0,0.33,966,0.79211,-9.00000000000345e-05,trimmed_mean,valid_primary
cimas,sign_flip,5,21.7,krum,True,7,0.7918,0.70364,0.72722,0.45587,0.7892164285714286,,0,0.37,966,0.7918,0.0,krum,valid_primary
cimas,sign_flip,5,21.7,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,,0,0.344,966,0.7928,0.0,krum,valid_primary
cimas,sign_flip,5,21.7,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,,0,0.353,966,0.79173,0.0,krum,valid_primary
cimas,sign_flip,5,21.7,krum,True,23,0.79196,0.70389,0.72976,0.46167,0.7889867857142858,,0,0.358,966,0.79196,0.0,krum,valid_primary
cimas,sign_flip,5,21.7,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,,0,0.348,966,0.79157,0.0,krum,valid_primary
cimas,sign_flip,5,21.7,clipping,True,7,0.78887,0.7006,0.72686,0.4557,0.7868957142857143,,0,0.338,966,0.7911,-0.00223,clipping,valid_primary
cimas,sign_flip,5,21.7,clipping,True,11,0.79008,0.70083,0.72925,0.4595,0.789315,,0,0.329,966,0.79163,-0.0015499999999999,clipping,valid_primary
cimas,sign_flip,5,21.7,clipping,True,19,0.7888,0.69953,0.73136,0.46606,0.7852914285714288,,0,0.332,966,0.79082,-0.00202,clipping,valid_primary
cimas,sign_flip,5,21.7,clipping,True,23,0.7894,0.70026,0.731,0.46539,0.7871907142857142,,0,0.338,966,0.79124,-0.00184,clipping,valid_primary
cimas,sign_flip,5,21.7,clipping,True,37,0.78955,0.69831,0.72505,0.45231,0.7832717857142856,,0,0.339,966,0.79091,-0.00136,clipping,valid_primary
cimas,sign_flip,7,30.4,fedavg,True,7,0.7887,0.69915,0.7294,0.461,0.7868842857142858,,0,0.339,966,0.7911,-0.0024,fedavg,valid_primary
cimas,sign_flip,7,30.4,fedavg,True,11,0.78886,0.69916,0.73338,0.46846,0.7880632142857141,,0,0.33,966,0.79163,-0.0027699999999999,fedavg,valid_primary
cimas,sign_flip,7,30.4,fedavg,True,19,0.78885,0.69968,0.73259,0.4686,0.785192142857143,,0,0.33,966,0.79082,-0.0019699999999999,fedavg,valid_primary
cimas,sign_flip,7,30.4,fedavg,True,23,0.78918,0.70072,0.73165,0.46711,0.7870239285714284,,0,0.33,966,0.79124,-0.00206,fedavg,valid_primary
cimas,sign_flip,7,30.4,fedavg,True,37,0.7888,0.6955,0.72962,0.46296,0.7837242857142857,,0,0.336,966,0.79091,-0.00211,fedavg,valid_primary
cimas,sign_flip,7,30.4,coord_median,True,7,0.79073,0.70173,0.72998,0.46186,0.7886835714285715,,0,0.332,966,0.79005,0.00068,coord_median,valid_primary
cimas,sign_flip,7,30.4,coord_median,True,11,0.79117,0.70118,0.72991,0.46275,0.7904028571428572,,0,0.336,966,0.79088,0.00029,coord_median,valid_primary
cimas,sign_flip,7,30.4,coord_median,True,19,0.79151,0.70268,0.73028,0.46404,0.7887539285714286,,0,0.33,966,0.78992,0.00159,coord_median,valid_primary
cimas,sign_flip,7,30.4,coord_median,True,23,0.78999,0.70082,0.73267,0.46953,0.7884550000000001,,0,0.331,966,0.79029,-0.0003,coord_median,valid_primary
cimas,sign_flip,7,30.4,coord_median,True,37,0.79203,0.70077,0.731,0.46604,0.7894214285714284,,0,0.335,966,0.78977,0.00226,coord_median,valid_primary
cimas,sign_flip,7,30.4,trimmed_mean,True,7,0.79041,0.70073,0.72845,0.4589,0.7889510714285715,,0,0.328,966,0.79196,-0.00155,trimmed_mean,valid_primary
cimas,sign_flip,7,30.4,trimmed_mean,True,11,0.79043,0.69989,0.72701,0.45619,0.7901582142857142,,0,0.334,966,0.79237,-0.00194,trimmed_mean,valid_primary
cimas,sign_flip,7,30.4,trimmed_mean,True,19,0.79159,0.70285,0.73107,0.46565,0.7890271428571429,,0,0.332,966,0.79158,1.0000000000065512e-05,trimmed_mean,valid_primary
cimas,sign_flip,7,30.4,trimmed_mean,True,23,0.78939,0.69996,0.73332,0.4706,0.7880039285714285,,0,0.338,966,0.79186,-0.0024699999999999,trimmed_mean,valid_primary
cimas,sign_flip,7,30.4,trimmed_mean,True,37,0.79233,0.70218,0.73122,0.46618,0.78986,,0,0.328,966,0.79211,0.0002199999999999,trimmed_mean,valid_primary
cimas,sign_flip,7,30.4,krum,True,7,0.79005,0.70117,0.73165,0.46587,0.7886875000000001,,0,0.346,966,0.7918,-0.0017499999999999,krum,valid_primary
cimas,sign_flip,7,30.4,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,,0,0.343,966,0.7928,0.0,krum,valid_primary
cimas,sign_flip,7,30.4,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,,0,0.344,966,0.79173,0.0,krum,valid_primary
cimas,sign_flip,7,30.4,krum,True,23,0.78909,0.69941,0.72738,0.45867,0.787047142857143,,0,0.355,966,0.79196,-0.00287,krum,valid_primary
cimas,sign_flip,7,30.4,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,,0,0.347,966,0.79157,0.0,krum,valid_primary
cimas,sign_flip,7,30.4,clipping,True,7,0.7887,0.69915,0.7294,0.461,0.7868842857142858,,0,0.333,966,0.7911,-0.0024,clipping,valid_primary
cimas,sign_flip,7,30.4,clipping,True,11,0.78886,0.69916,0.73338,0.46846,0.7880632142857141,,0,0.339,966,0.79163,-0.0027699999999999,clipping,valid_primary
cimas,sign_flip,7,30.4,clipping,True,19,0.78885,0.69968,0.73259,0.4686,0.785192142857143,,0,0.339,966,0.79082,-0.0019699999999999,clipping,valid_primary
cimas,sign_flip,7,30.4,clipping,True,23,0.78918,0.70072,0.73165,0.46711,0.7870239285714284,,0,0.335,966,0.79124,-0.00206,clipping,valid_primary
cimas,sign_flip,7,30.4,clipping,True,37,0.7888,0.6955,0.72962,0.46296,0.7837242857142857,,0,0.34,966,0.79091,-0.00211,clipping,valid_primary
cimas,scaled_poison,2,8.7,fedavg,True,7,0.79193,0.70482,0.72737,0.45687,0.7894300000000002,,0,0.335,966,0.7911,0.0008299999999999,fedavg,valid_primary
cimas,scaled_poison,2,8.7,fedavg,True,11,0.79197,0.70497,0.73121,0.46495,0.7900646428571427,,0,0.331,966,0.79163,0.00034,fedavg,valid_primary
cimas,scaled_poison,2,8.7,fedavg,True,19,0.79144,0.70365,0.73158,0.46622,0.7882646428571428,,0,0.33,966,0.79082,0.00062,fedavg,valid_primary
cimas,scaled_poison,2,8.7,fedavg,True,23,0.79305,0.70656,0.73223,0.46731,0.78984,,0,0.353,966,0.79124,0.0018099999999999,fedavg,valid_primary
cimas,scaled_poison,2,8.7,fedavg,True,37,0.79159,0.703,0.73151,0.46658,0.7885557142857144,,0,0.373,966,0.79091,0.00068,fedavg,valid_primary
cimas,scaled_poison,2,8.7,coord_median,True,7,0.79014,0.70187,0.72903,0.45928,0.78791,,0,0.381,966,0.79005,8.999999999992347e-05,coord_median,valid_primary
cimas,scaled_poison,2,8.7,coord_median,True,11,0.79121,0.70339,0.72946,0.4602,0.7893217857142857,,0,0.341,966,0.79088,0.0003299999999999,coord_median,valid_primary
cimas,scaled_poison,2,8.7,coord_median,True,19,0.78999,0.70151,0.72954,0.46094,0.7870657142857141,,0,0.34,966,0.78992,7.00000000000145e-05,coord_median,valid_primary
cimas,scaled_poison,2,8.7,coord_median,True,23,0.79053,0.70222,0.7315,0.46537,0.7877192857142857,,0,0.335,966,0.79029,0.0002399999999999,coord_median,valid_primary
cimas,scaled_poison,2,8.7,coord_median,True,37,0.78959,0.69928,0.73049,0.46359,0.7867928571428572,,0,0.336,966,0.78977,-0.0001799999999999,coord_median,valid_primary
cimas,scaled_poison,2,8.7,trimmed_mean,True,7,0.79204,0.70512,0.72867,0.4591,0.7896321428571429,,0,0.335,966,0.79196,7.999999999996898e-05,trimmed_mean,valid_primary
cimas,scaled_poison,2,8.7,trimmed_mean,True,11,0.79263,0.70604,0.73164,0.46531,0.7905342857142857,,0,0.34,966,0.79237,0.0002599999999999,trimmed_mean,valid_primary
cimas,scaled_poison,2,8.7,trimmed_mean,True,19,0.7916,0.70421,0.73303,0.46891,0.7880610714285715,,0,0.339,966,0.79158,2.000000000002e-05,trimmed_mean,valid_primary
cimas,scaled_poison,2,8.7,trimmed_mean,True,23,0.79224,0.70555,0.73426,0.47145,0.7891117857142856,,0,0.336,966,0.79186,0.00038,trimmed_mean,valid_primary
cimas,scaled_poison,2,8.7,trimmed_mean,True,37,0.79158,0.70376,0.73477,0.47264,0.7886067857142859,,0,0.334,966,0.79211,-0.00053,trimmed_mean,valid_primary
cimas,scaled_poison,2,8.7,krum,True,7,0.7918,0.70364,0.72722,0.45587,0.7892164285714286,,0,0.349,966,0.7918,0.0,krum,valid_primary
cimas,scaled_poison,2,8.7,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,,0,0.356,966,0.7928,0.0,krum,valid_primary
cimas,scaled_poison,2,8.7,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,,0,0.349,966,0.79173,0.0,krum,valid_primary
cimas,scaled_poison,2,8.7,krum,True,23,0.78931,0.69957,0.72825,0.4599,0.7876339285714286,,0,0.349,966,0.79196,-0.00265,krum,valid_primary
cimas,scaled_poison,2,8.7,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,,0,0.354,966,0.79157,0.0,krum,valid_primary
cimas,scaled_poison,2,8.7,clipping,True,7,0.79193,0.70482,0.72737,0.45687,0.7894300000000002,,0,0.336,966,0.7911,0.0008299999999999,clipping,valid_primary
cimas,scaled_poison,2,8.7,clipping,True,11,0.79197,0.70497,0.73121,0.46495,0.7900646428571427,,0,0.335,966,0.79163,0.00034,clipping,valid_primary
cimas,scaled_poison,2,8.7,clipping,True,19,0.79144,0.70365,0.73158,0.46622,0.7882646428571428,,0,0.339,966,0.79082,0.00062,clipping,valid_primary
cimas,scaled_poison,2,8.7,clipping,True,23,0.79305,0.70656,0.73223,0.46731,0.78984,,0,0.337,966,0.79124,0.0018099999999999,clipping,valid_primary
cimas,scaled_poison,2,8.7,clipping,True,37,0.79159,0.703,0.73151,0.46658,0.7885557142857144,,0,0.34,966,0.79091,0.00068,clipping,valid_primary
cimas,scaled_poison,5,21.7,fedavg,True,7,0.79272,0.70573,0.72983,0.46192,0.7899357142857143,,0,0.344,966,0.7911,0.0016199999999999,fedavg,valid_primary
cimas,scaled_poison,5,21.7,fedavg,True,11,0.79347,0.70734,0.73056,0.46445,0.7907207142857142,,0,0.337,966,0.79163,0.00184,fedavg,valid_primary
cimas,scaled_poison,5,21.7,fedavg,True,19,0.79225,0.70478,0.73237,0.46782,0.7890014285714287,,0,0.335,966,0.79082,0.00143,fedavg,valid_primary
cimas,scaled_poison,5,21.7,fedavg,True,23,0.79275,0.70676,0.73245,0.46808,0.789737857142857,,0,0.34,966,0.79124,0.0015099999999999,fedavg,valid_primary
cimas,scaled_poison,5,21.7,fedavg,True,37,0.793,0.70421,0.73195,0.4689,0.7894521428571429,,0,0.334,966,0.79091,0.00209,fedavg,valid_primary
cimas,scaled_poison,5,21.7,coord_median,True,7,0.79098,0.70372,0.7278,0.45677,0.7883960714285714,,0,0.343,966,0.79005,0.0009299999999999,coord_median,valid_primary
cimas,scaled_poison,5,21.7,coord_median,True,11,0.79142,0.7031,0.73033,0.46203,0.7893657142857143,,0,0.341,966,0.79088,0.0005399999999999,coord_median,valid_primary
cimas,scaled_poison,5,21.7,coord_median,True,19,0.78998,0.70197,0.72961,0.46119,0.7869032142857143,,0,0.339,966,0.78992,6.0000000000060005e-05,coord_median,valid_primary
cimas,scaled_poison,5,21.7,coord_median,True,23,0.79075,0.70174,0.7307,0.46377,0.7877025000000001,,0,0.341,966,0.79029,0.0004599999999999,coord_median,valid_primary
cimas,scaled_poison,5,21.7,coord_median,True,37,0.7903,0.70122,0.73114,0.4647,0.786977142857143,,0,0.34,966,0.78977,0.00053,coord_median,valid_primary
cimas,scaled_poison,5,21.7,trimmed_mean,True,7,0.79173,0.70472,0.727,0.45566,0.788965,,0,0.347,966,0.79196,-0.0002299999999999,trimmed_mean,valid_primary
cimas,scaled_poison,5,21.7,trimmed_mean,True,11,0.79209,0.70437,0.73092,0.46395,0.7898610714285716,,0,0.34,966,0.79237,-0.00028,trimmed_mean,valid_primary
cimas,scaled_poison,5,21.7,trimmed_mean,True,19,0.79036,0.70212,0.73085,0.46427,0.7871392857142858,,0,0.346,966,0.79158,-0.0012199999999999,trimmed_mean,valid_primary
cimas,scaled_poison,5,21.7,trimmed_mean,True,23,0.79211,0.70493,0.73303,0.46891,0.7890335714285717,,0,0.346,966,0.79186,0.0002499999999999,trimmed_mean,valid_primary
cimas,scaled_poison,5,21.7,trimmed_mean,True,37,0.79116,0.70237,0.73049,0.4642,0.7879053571428571,,0,0.337,966,0.79211,-0.00095,trimmed_mean,valid_primary
cimas,scaled_poison,5,21.7,krum,True,7,0.7918,0.70364,0.72722,0.45587,0.7892164285714286,,0,0.355,966,0.7918,0.0,krum,valid_primary
cimas,scaled_poison,5,21.7,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,,0,0.351,966,0.7928,0.0,krum,valid_primary
cimas,scaled_poison,5,21.7,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,,0,0.355,966,0.79173,0.0,krum,valid_primary
cimas,scaled_poison,5,21.7,krum,True,23,0.79196,0.70389,0.72976,0.46167,0.7889867857142858,,0,0.359,966,0.79196,0.0,krum,valid_primary
cimas,scaled_poison,5,21.7,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,,0,0.362,966,0.79157,0.0,krum,valid_primary
cimas,scaled_poison,5,21.7,clipping,True,7,0.79272,0.70573,0.72983,0.46192,0.7899357142857143,,0,0.341,966,0.7911,0.0016199999999999,clipping,valid_primary
cimas,scaled_poison,5,21.7,clipping,True,11,0.79347,0.70734,0.73056,0.46445,0.7907207142857142,,0,0.346,966,0.79163,0.00184,clipping,valid_primary
cimas,scaled_poison,5,21.7,clipping,True,19,0.79225,0.70478,0.73237,0.46782,0.7890014285714287,,0,0.343,966,0.79082,0.00143,clipping,valid_primary
cimas,scaled_poison,5,21.7,clipping,True,23,0.79275,0.70676,0.73245,0.46808,0.789737857142857,,0,0.343,966,0.79124,0.0015099999999999,clipping,valid_primary
cimas,scaled_poison,5,21.7,clipping,True,37,0.793,0.70421,0.73195,0.4689,0.7894521428571429,,0,0.349,966,0.79091,0.00209,clipping,valid_primary
cimas,scaled_poison,7,30.4,fedavg,True,7,0.7928,0.70674,0.72991,0.46217,0.7900278571428571,,0,0.345,966,0.7911,0.0016999999999999,fedavg,valid_primary
cimas,scaled_poison,7,30.4,fedavg,True,11,0.7937,0.70754,0.73186,0.46605,0.7910475,,0,0.341,966,0.79163,0.00207,fedavg,valid_primary
cimas,scaled_poison,7,30.4,fedavg,True,19,0.79221,0.70478,0.73194,0.46689,0.7890257142857143,,0,0.338,966,0.79082,0.00139,fedavg,valid_primary
cimas,scaled_poison,7,30.4,fedavg,True,23,0.79276,0.70593,0.73223,0.46731,0.7897357142857142,,0,0.338,966,0.79124,0.0015199999999999,fedavg,valid_primary
cimas,scaled_poison,7,30.4,fedavg,True,37,0.79332,0.70534,0.73274,0.4698,0.7896817857142857,,0,0.35,966,0.79091,0.00241,fedavg,valid_primary
cimas,scaled_poison,7,30.4,coord_median,True,7,0.79029,0.70258,0.72932,0.45973,0.7874425,,0,0.343,966,0.79005,0.00024,coord_median,valid_primary
cimas,scaled_poison,7,30.4,coord_median,True,11,0.79146,0.70316,0.73128,0.4641,0.7889932142857143,,0,0.341,966,0.79088,0.00058,coord_median,valid_primary
cimas,scaled_poison,7,30.4,coord_median,True,19,0.79083,0.70232,0.72904,0.46032,0.7875089285714286,,0,0.345,966,0.78992,0.00091,coord_median,valid_primary
cimas,scaled_poison,7,30.4,coord_median,True,23,0.79179,0.70384,0.7307,0.46377,0.7886635714285714,,0,0.35,966,0.79029,0.0014999999999999,coord_median,valid_primary
cimas,scaled_poison,7,30.4,coord_median,True,37,0.79095,0.70134,0.72853,0.45971,0.7874728571428572,,0,0.338,966,0.78977,0.00118,coord_median,valid_primary
cimas,scaled_poison,7,30.4,trimmed_mean,True,7,0.79067,0.7033,0.72867,0.4586,0.7879114285714285,,0,0.337,966,0.79196,-0.00129,trimmed_mean,valid_primary
cimas,scaled_poison,7,30.4,trimmed_mean,True,11,0.79166,0.70389,0.73063,0.46298,0.7895571428571427,,0,0.331,966,0.79237,-0.0007099999999999,trimmed_mean,valid_primary
cimas,scaled_poison,7,30.4,trimmed_mean,True,19,0.79077,0.70252,0.72882,0.46014,0.7875053571428571,,0,0.343,966,0.79158,-0.0008099999999999,trimmed_mean,valid_primary
cimas,scaled_poison,7,30.4,trimmed_mean,True,23,0.7918,0.70467,0.73201,0.46655,0.7887203571428572,,0,0.344,966,0.79186,-6.0000000000060005e-05,trimmed_mean,valid_primary
cimas,scaled_poison,7,30.4,trimmed_mean,True,37,0.79138,0.70237,0.73281,0.46875,0.787865,,0,0.336,966,0.79211,-0.00073,trimmed_mean,valid_primary
cimas,scaled_poison,7,30.4,krum,True,7,0.79047,0.70162,0.73041,0.46334,0.7889439285714285,,0,0.349,966,0.7918,-0.0013299999999999,krum,valid_primary
cimas,scaled_poison,7,30.4,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,,0,0.352,966,0.7928,0.0,krum,valid_primary
cimas,scaled_poison,7,30.4,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,,0,0.351,966,0.79173,0.0,krum,valid_primary
cimas,scaled_poison,7,30.4,krum,True,23,0.78909,0.69941,0.72738,0.45867,0.787047142857143,,0,0.365,966,0.79196,-0.00287,krum,valid_primary
cimas,scaled_poison,7,30.4,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,,0,0.36,966,0.79157,0.0,krum,valid_primary
cimas,scaled_poison,7,30.4,clipping,True,7,0.7928,0.70674,0.72991,0.46217,0.7900278571428571,,0,0.333,966,0.7911,0.0016999999999999,clipping,valid_primary
cimas,scaled_poison,7,30.4,clipping,True,11,0.7937,0.70754,0.73186,0.46605,0.7910475,,0,0.338,966,0.79163,0.00207,clipping,valid_primary
cimas,scaled_poison,7,30.4,clipping,True,19,0.79221,0.70478,0.73194,0.46689,0.7890257142857143,,0,0.342,966,0.79082,0.00139,clipping,valid_primary
