model_seed,crn_idx,scenario,round,n_attend,participation_rate,active_clients,auroc_holdout,pr_auc_holdout,comm_cost_params,comm_cost_bytes,calibration,n_attend_vm,n_min_within_prov
37,1,C3,11,4995,0.4936,23,0.78639,0.84297,966,3864,DR_primary,4995,5018
37,1,C0,12,4494,0.4441,23,0.78671,0.84301,966,3864,DR_primary,4494,4941
37,1,C1,12,4908,0.485,23,0.78694,0.8432,966,3864,DR_primary,4908,4941
37,1,C2,12,4908,0.485,23,0.78678,0.84317,966,3864,DR_primary,4908,4941
37,1,C3,12,4908,0.485,23,0.78685,0.84328,966,3864,DR_primary,4908,4941
37,1,C0,13,4608,0.4554,23,0.78642,0.84272,966,3864,DR_primary,4608,5038
37,1,C1,13,5013,0.4954,23,0.78632,0.84269,966,3864,DR_primary,5013,5038
37,1,C2,13,5013,0.4954,23,0.78644,0.8428,966,3864,DR_primary,5013,5038
37,1,C3,13,5013,0.4954,23,0.7865,0.84289,966,3864,DR_primary,5013,5038
37,1,C0,14,4631,0.4577,23,0.78633,0.84251,966,3864,DR_primary,4631,5061
37,1,C1,14,5037,0.4978,23,0.78641,0.8426,966,3864,DR_primary,5037,5061
37,1,C2,14,5037,0.4978,23,0.78624,0.84251,966,3864,DR_primary,5037,5061
37,1,C3,14,5037,0.4978,23,0.78621,0.84241,966,3864,DR_primary,5037,5061
37,1,C0,15,4581,0.4527,23,0.78703,0.84348,966,3864,DR_primary,4581,5025
37,1,C1,15,5006,0.4947,23,0.78703,0.84341,966,3864,DR_primary,5006,5025
37,1,C2,15,5006,0.4947,23,0.78676,0.84329,966,3864,DR_primary,5006,5025
37,1,C3,15,5006,0.4947,23,0.78674,0.8433,966,3864,DR_primary,5006,5025
37,1,C0,16,4524,0.4471,23,0.78716,0.84339,966,3864,DR_primary,4524,4981
37,1,C1,16,4951,0.4893,23,0.78685,0.84305,966,3864,DR_primary,4951,4981
37,1,C2,16,4951,0.4893,23,0.78694,0.84316,966,3864,DR_primary,4951,4981
37,1,C3,16,4951,0.4893,23,0.7868,0.84303,966,3864,DR_primary,4951,4981
37,1,C0,17,4595,0.4541,23,0.78717,0.84316,966,3864,DR_primary,4595,5045
37,1,C1,17,5019,0.496,23,0.78734,0.84345,966,3864,DR_primary,5019,5045
37,1,C2,17,5019,0.496,23,0.78723,0.84345,966,3864,DR_primary,5019,5045
37,1,C3,17,5019,0.496,23,0.78721,0.84338,966,3864,DR_primary,5019,5045
37,1,C0,18,4559,0.4505,23,0.78632,0.84267,966,3864,DR_primary,4559,5024
37,1,C1,18,5016,0.4957,23,0.78611,0.84241,966,3864,DR_primary,5016,5024
37,1,C2,18,5016,0.4957,23,0.78647,0.84267,966,3864,DR_primary,5016,5024
37,1,C3,18,5016,0.4957,23,0.78632,0.84261,966,3864,DR_primary,5016,5024
37,1,C0,19,4521,0.4468,23,0.78833,0.84423,966,3864,DR_primary,4521,4978
37,1,C1,19,4945,0.4887,23,0.78779,0.84392,966,3864,DR_primary,4945,4978
37,1,C2,19,4945,0.4887,23,0.78802,0.84415,966,3864,DR_primary,4945,4978
37,1,C3,19,4945,0.4887,23,0.78803,0.84415,966,3864,DR_primary,4945,4978
37,1,C0,20,4619,0.4565,23,0.78752,0.84397,966,3864,DR_primary,4619,5044
37,1,C1,20,5020,0.4961,23,0.78755,0.84409,966,3864,DR_primary,5020,5044
37,1,C2,20,5020,0.4961,23,0.7874,0.84399,966,3864,DR_primary,5020,5044
37,1,C3,20,5020,0.4961,23,0.78742,0.84399,966,3864,DR_primary,5020,5044
37,1,C0,21,4631,0.4577,23,0.78675,0.84264,966,3864,DR_primary,4631,5082
37,1,C1,21,5047,0.4988,23,0.78661,0.84253,966,3864,DR_primary,5047,5082
37,1,C2,21,5047,0.4988,23,0.7866,0.84259,966,3864,DR_primary,5047,5082
37,1,C3,21,5047,0.4988,23,0.78663,0.84253,966,3864,DR_primary,5047,5082
37,1,C0,22,4662,0.4607,23,0.78741,0.84336,966,3864,DR_primary,4662,5113
37,1,C1,22,5087,0.5027,23,0.78732,0.84329,966,3864,DR_primary,5087,5113
37,1,C2,22,5087,0.5027,23,0.78705,0.84323,966,3864,DR_primary,5087,5113
37,1,C3,22,5087,0.5027,23,0.78711,0.84328,966,3864,DR_primary,5087,5113
37,1,C0,23,4554,0.45,23,0.78751,0.84349,966,3864,DR_primary,4554,5005
37,1,C1,23,4966,0.4908,23,0.78762,0.84352,966,3864,DR_primary,4966,5005
37,1,C2,23,4966,0.4908,23,0.78744,0.84352,966,3864,DR_primary,4966,5005
37,1,C3,23,4966,0.4908,23,0.78751,0.8436,966,3864,DR_primary,4966,5005
37,1,C0,24,4713,0.4658,23,0.78766,0.84345,966,3864,DR_primary,4713,5127
37,1,C1,24,5101,0.5041,23,0.7874,0.84324,966,3864,DR_primary,5101,5127
37,1,C2,24,5101,0.5041,23,0.78736,0.84333,966,3864,DR_primary,5101,5127
37,1,C3,24,5101,0.5041,23,0.78735,0.84329,966,3864,DR_primary,5101,5127
37,1,C0,25,4584,0.453,23,0.78694,0.84279,966,3864,DR_primary,4584,5080
37,1,C1,25,5032,0.4973,23,0.78669,0.84274,966,3864,DR_primary,5032,5080
37,1,C2,25,5032,0.4973,23,0.78675,0.84287,966,3864,DR_primary,5032,5080
37,1,C3,25,5032,0.4973,23,0.78664,0.84277,966,3864,DR_primary,5032,5080
37,1,C0,26,4605,0.4551,23,0.78711,0.84367,966,3864,DR_primary,4605,5037
37,1,C1,26,5009,0.495,23,0.78679,0.84348,966,3864,DR_primary,5009,5037
37,1,C2,26,5009,0.495,23,0.78701,0.84375,966,3864,DR_primary,5009,5037
37,1,C3,26,5009,0.495,23,0.78694,0.84367,966,3864,DR_primary,5009,5037
37,1,C0,27,4667,0.4612,23,0.78719,0.84339,966,3864,DR_primary,4667,5135
37,1,C1,27,5103,0.5043,23,0.78703,0.84326,966,3864,DR_primary,5103,5135
37,1,C2,27,5103,0.5043,23,0.78701,0.8432,966,3864,DR_primary,5103,5135
37,1,C3,27,5103,0.5043,23,0.78706,0.84321,966,3864,DR_primary,5103,5135
37,1,C0,28,4679,0.4624,23,0.7875,0.84335,966,3864,DR_primary,4679,5140
37,1,C1,28,5125,0.5065,23,0.78708,0.84341,966,3864,DR_primary,5125,5140
37,1,C2,28,5125,0.5065,23,0.78713,0.8434,966,3864,DR_primary,5125,5140
37,1,C3,28,5125,0.5065,23,0.78714,0.84342,966,3864,DR_primary,5125,5140
37,1,C0,29,4550,0.4496,23,0.78748,0.84342,966,3864,DR_primary,4550,5014
37,1,C1,29,4973,0.4915,23,0.78732,0.84347,966,3864,DR_primary,4973,5014
37,1,C2,29,4973,0.4915,23,0.78738,0.84372,966,3864,DR_primary,4973,5014
37,1,C3,29,4973,0.4915,23,0.78739,0.84376,966,3864,DR_primary,4973,5014
37,1,C0,30,4578,0.4524,23,0.78724,0.84356,966,3864,DR_primary,4578,5025
37,1,C1,30,4998,0.4939,23,0.787,0.84345,966,3864,DR_primary,4998,5025
37,1,C2,30,4998,0.4939,23,0.78707,0.84336,966,3864,DR_primary,4998,5025
37,1,C3,30,4998,0.4939,23,0.78703,0.84339,966,3864,DR_primary,4998,5025
37,2,C0,1,4478,0.4425,23,0.78584,0.84258,966,3864,DR_primary,4478,4975
37,2,C1,1,4938,0.488,23,0.7861,0.84261,966,3864,DR_primary,4938,4975
37,2,C2,1,4938,0.488,23,0.78601,0.84267,966,3864,DR_primary,4938,4975
37,2,C3,1,4938,0.488,23,0.78614,0.84278,966,3864,DR_primary,4938,4975
37,2,C0,2,4627,0.4573,23,0.78633,0.84307,966,3864,DR_primary,4627,5080
37,2,C1,2,5071,0.5011,23,0.78666,0.84331,966,3864,DR_primary,5071,5080
37,2,C2,2,5071,0.5011,23,0.78675,0.84338,966,3864,DR_primary,5071,5080
37,2,C3,2,5071,0.5011,23,0.78676,0.84337,966,3864,DR_primary,5071,5080
37,2,C0,3,4586,0.4532,23,0.78633,0.84266,966,3864,DR_primary,4586,5020
37,2,C1,3,4990,0.4931,23,0.78612,0.84257,966,3864,DR_primary,4990,5020
37,2,C2,3,4990,0.4931,23,0.78631,0.8428,966,3864,DR_primary,4990,5020
37,2,C3,3,4990,0.4931,23,0.78628,0.84278,966,3864,DR_primary,4990,5020
37,2,C0,4,4561,0.4507,23,0.78717,0.84326,966,3864,DR_primary,4561,5016
37,2,C1,4,4995,0.4936,23,0.78742,0.84333,966,3864,DR_primary,4995,5016
37,2,C2,4,4995,0.4936,23,0.78736,0.84343,966,3864,DR_primary,4995,5016
37,2,C3,4,4995,0.4936,23,0.78733,0.8434,966,3864,DR_primary,4995,5016
37,2,C0,5,4637,0.4582,23,0.78619,0.84321,966,3864,DR_primary,4637,5097
37,2,C1,5,5069,0.5009,23,0.78642,0.84335,966,3864,DR_primary,5069,5097
37,2,C2,5,5069,0.5009,23,0.78593,0.84302,966,3864,DR_primary,5069,5097
37,2,C3,5,5069,0.5009,23,0.78588,0.84302,966,3864,DR_primary,5069,5097
37,2,C0,6,4617,0.4563,23,0.78569,0.84212,966,3864,DR_primary,4617,5067
37,2,C1,6,5037,0.4978,23,0.78577,0.84221,966,3864,DR_primary,5037,5067
37,2,C2,6,5037,0.4978,23,0.78578,0.84242,966,3864,DR_primary,5037,5067
37,2,C3,6,5037,0.4978,23,0.78588,0.84244,966,3864,DR_primary,5037,5067
37,2,C0,7,4476,0.4423,23,0.78707,0.84348,966,3864,DR_primary,4476,4920
37,2,C1,7,4898,0.484,23,0.78687,0.8434,966,3864,DR_primary,4898,4920
37,2,C2,7,4898,0.484,23,0.78695,0.8435,966,3864,DR_primary,4898,4920
37,2,C3,7,4898,0.484,23,0.78679,0.84337,966,3864,DR_primary,4898,4920
37,2,C0,8,4690,0.4635,23,0.78675,0.84301,966,3864,DR_primary,4690,5124
37,2,C1,8,5100,0.504,23,0.78697,0.84321,966,3864,DR_primary,5100,5124
37,2,C2,8,5100,0.504,23,0.78689,0.84317,966,3864,DR_primary,5100,5124
37,2,C3,8,5100,0.504,23,0.78685,0.84319,966,3864,DR_primary,5100,5124
37,2,C0,9,4597,0.4543,23,0.78737,0.84352,966,3864,DR_primary,4597,5023
37,2,C1,9,4997,0.4938,23,0.78754,0.84361,966,3864,DR_primary,4997,5023
37,2,C2,9,4997,0.4938,23,0.7872,0.84338,966,3864,DR_primary,4997,5023
37,2,C3,9,4997,0.4938,23,0.78713,0.84338,966,3864,DR_primary,4997,5023
37,2,C0,10,4546,0.4493,23,0.787,0.84291,966,3864,DR_primary,4546,4995
37,2,C1,10,4957,0.4899,23,0.78717,0.84317,966,3864,DR_primary,4957,4995
37,2,C2,10,4957,0.4899,23,0.78692,0.84313,966,3864,DR_primary,4957,4995
37,2,C3,10,4957,0.4899,23,0.78699,0.84319,966,3864,DR_primary,4957,4995
37,2,C0,11,4610,0.4556,23,0.78751,0.84385,966,3864,DR_primary,4610,5045
37,2,C1,11,5021,0.4962,23,0.78735,0.84386,966,3864,DR_primary,5021,5045
37,2,C2,11,5021,0.4962,23,0.78757,0.84401,966,3864,DR_primary,5021,5045
37,2,C3,11,5021,0.4962,23,0.78744,0.84388,966,3864,DR_primary,5021,5045
37,2,C0,12,4617,0.4563,23,0.78791,0.84412,966,3864,DR_primary,4617,5054
37,2,C1,12,5023,0.4964,23,0.78764,0.84396,966,3864,DR_primary,5023,5054
37,2,C2,12,5023,0.4964,23,0.78767,0.84403,966,3864,DR_primary,5023,5054
37,2,C3,12,5023,0.4964,23,0.78761,0.84388,966,3864,DR_primary,5023,5054
37,2,C0,13,4612,0.4558,23,0.78775,0.84347,966,3864,DR_primary,4612,5076
37,2,C1,13,5037,0.4978,23,0.78776,0.84364,966,3864,DR_primary,5037,5076
37,2,C2,13,5037,0.4978,23,0.7878,0.84381,966,3864,DR_primary,5037,5076
37,2,C3,13,5037,0.4978,23,0.78768,0.84374,966,3864,DR_primary,5037,5076
37,2,C0,14,4602,0.4548,23,0.7871,0.84322,966,3864,DR_primary,4602,5065
37,2,C1,14,5043,0.4984,23,0.78725,0.84323,966,3864,DR_primary,5043,5065
37,2,C2,14,5043,0.4984,23,0.78714,0.84331,966,3864,DR_primary,5043,5065
37,2,C3,14,5043,0.4984,23,0.78712,0.84332,966,3864,DR_primary,5043,5065
37,2,C0,15,4580,0.4526,23,0.7874,0.84352,966,3864,DR_primary,4580,5040
37,2,C1,15,4998,0.4939,23,0.78733,0.84339,966,3864,DR_primary,4998,5040
37,2,C2,15,4998,0.4939,23,0.78719,0.84343,966,3864,DR_primary,4998,5040
37,2,C3,15,4998,0.4939,23,0.78704,0.84339,966,3864,DR_primary,4998,5040
37,2,C0,16,4567,0.4513,23,0.78648,0.84284,966,3864,DR_primary,4567,5005
37,2,C1,16,4972,0.4914,23,0.78647,0.8428,966,3864,DR_primary,4972,5005
37,2,C2,16,4972,0.4914,23,0.78637,0.84289,966,3864,DR_primary,4972,5005
37,2,C3,16,4972,0.4914,23,0.78643,0.84292,966,3864,DR_primary,4972,5005
37,2,C0,17,4591,0.4537,23,0.7873,0.84331,966,3864,DR_primary,4591,5067
37,2,C1,17,5036,0.4977,23,0.78727,0.84352,966,3864,DR_primary,5036,5067
37,2,C2,17,5036,0.4977,23,0.78729,0.84369,966,3864,DR_primary,5036,5067
37,2,C3,17,5036,0.4977,23,0.78722,0.84362,966,3864,DR_primary,5036,5067
37,2,C0,18,4604,0.455,23,0.78786,0.84397,966,3864,DR_primary,4604,5075
37,2,C1,18,5047,0.4988,23,0.78766,0.8438,966,3864,DR_primary,5047,5075
37,2,C2,18,5047,0.4988,23,0.7878,0.84397,966,3864,DR_primary,5047,5075
37,2,C3,18,5047,0.4988,23,0.78779,0.84397,966,3864,DR_primary,5047,5075
37,2,C0,19,4631,0.4577,23,0.78776,0.84359,966,3864,DR_primary,4631,5057
37,2,C1,19,5034,0.4975,23,0.78787,0.84372,966,3864,DR_primary,5034,5057
37,2,C2,19,5034,0.4975,23,0.78781,0.84384,966,3864,DR_primary,5034,5057
37,2,C3,19,5034,0.4975,23,0.78761,0.8437,966,3864,DR_primary,5034,5057
37,2,C0,20,4481,0.4428,23,0.78658,0.84296,966,3864,DR_primary,4481,4953
37,2,C1,20,4915,0.4857,23,0.78672,0.84309,966,3864,DR_primary,4915,4953
37,2,C2,20,4915,0.4857,23,0.78644,0.84311,966,3864,DR_primary,4915,4953
37,2,C3,20,4915,0.4857,23,0.78642,0.84309,966,3864,DR_primary,4915,4953
37,2,C0,21,4623,0.4569,23,0.78672,0.84292,966,3864,DR_primary,4623,5077
37,2,C1,21,5042,0.4983,23,0.78707,0.84327,966,3864,DR_primary,5042,5077
37,2,C2,21,5042,0.4983,23,0.78668,0.84296,966,3864,DR_primary,5042,5077
37,2,C3,21,5042,0.4983,23,0.78674,0.84298,966,3864,DR_primary,5042,5077
37,2,C0,22,4648,0.4593,23,0.78752,0.84338,966,3864,DR_primary,4648,5102
37,2,C1,22,5086,0.5026,23,0.78749,0.8434,966,3864,DR_primary,5086,5102
37,2,C2,22,5086,0.5026,23,0.78746,0.84353,966,3864,DR_primary,5086,5102
37,2,C3,22,5086,0.5026,23,0.78749,0.84352,966,3864,DR_primary,5086,5102
37,2,C0,23,4557,0.4503,23,0.78688,0.84295,966,3864,DR_primary,4557,5015
37,2,C1,23,4982,0.4923,23,0.78708,0.84315,966,3864,DR_primary,4982,5015
37,2,C2,23,4982,0.4923,23,0.78701,0.84312,966,3864,DR_primary,4982,5015
37,2,C3,23,4982,0.4923,23,0.78701,0.84309,966,3864,DR_primary,4982,5015
37,2,C0,24,4630,0.4576,23,0.78623,0.84254,966,3864,DR_primary,4630,5059
37,2,C1,24,5030,0.4971,23,0.78614,0.84261,966,3864,DR_primary,5030,5059
37,2,C2,24,5030,0.4971,23,0.78607,0.84259,966,3864,DR_primary,5030,5059
37,2,C3,24,5030,0.4971,23,0.78611,0.84257,966,3864,DR_primary,5030,5059
37,2,C0,25,4639,0.4584,23,0.78734,0.84349,966,3864,DR_primary,4639,5102
37,2,C1,25,5070,0.501,23,0.78754,0.84363,966,3864,DR_primary,5070,5102
37,2,C2,25,5070,0.501,23,0.78729,0.84364,966,3864,DR_primary,5070,5102
37,2,C3,25,5070,0.501,23,0.78724,0.8436,966,3864,DR_primary,5070,5102
37,2,C0,26,4567,0.4513,23,0.78715,0.84314,966,3864,DR_primary,4567,5048
37,2,C1,26,5016,0.4957,23,0.78672,0.84288,966,3864,DR_primary,5016,5048
37,2,C2,26,5016,0.4957,23,0.78688,0.84302,966,3864,DR_primary,5016,5048
37,2,C3,26,5016,0.4957,23,0.78682,0.84295,966,3864,DR_primary,5016,5048
37,2,C0,27,4456,0.4404,23,0.78742,0.84384,966,3864,DR_primary,4456,4944
37,2,C1,27,4908,0.485,23,0.7873,0.84362,966,3864,DR_primary,4908,4944
37,2,C2,27,4908,0.485,23,0.78691,0.84357,966,3864,DR_primary,4908,4944
37,2,C3,27,4908,0.485,23,0.78692,0.8436,966,3864,DR_primary,4908,4944
37,2,C0,28,4608,0.4554,23,0.78668,0.84314,966,3864,DR_primary,4608,5085
37,2,C1,28,5047,0.4988,23,0.78653,0.84301,966,3864,DR_primary,5047,5085
37,2,C2,28,5047,0.4988,23,0.78682,0.84344,966,3864,DR_primary,5047,5085
37,2,C3,28,5047,0.4988,23,0.78669,0.84335,966,3864,DR_primary,5047,5085
37,2,C0,29,4623,0.4569,23,0.78752,0.84371,966,3864,DR_primary,4623,5087
37,2,C1,29,5050,0.4991,23,0.78741,0.84363,966,3864,DR_primary,5050,5087
37,2,C2,29,5050,0.4991,23,0.78723,0.84355,966,3864,DR_primary,5050,5087
37,2,C3,29,5050,0.4991,23,0.7872,0.84351,966,3864,DR_primary,5050,5087
37,2,C0,30,4589,0.4535,23,0.78657,0.84271,966,3864,DR_primary,4589,5001
37,2,C1,30,4962,0.4904,23,0.7865,0.84272,966,3864,DR_primary,4962,5001
37,2,C2,30,4962,0.4904,23,0.78627,0.84265,966,3864,DR_primary,4962,5001
37,2,C3,30,4962,0.4904,23,0.78631,0.84275,966,3864,DR_primary,4962,5001
37,3,C0,1,4599,0.4545,23,0.786,0.84295,966,3864,DR_primary,4599,5025
37,3,C1,1,5007,0.4948,23,0.78615,0.8429,966,3864,DR_primary,5007,5025
37,3,C2,1,5007,0.4948,23,0.78629,0.84304,966,3864,DR_primary,5007,5025
37,3,C3,1,5007,0.4948,23,0.7864,0.84305,966,3864,DR_primary,5007,5025
37,3,C0,2,4607,0.4553,23,0.78645,0.8427,966,3864,DR_primary,4607,5050
37,3,C1,2,5030,0.4971,23,0.78681,0.8428,966,3864,DR_primary,5030,5050
37,3,C2,2,5030,0.4971,23,0.78633,0.84263,966,3864,DR_primary,5030,5050
37,3,C3,2,5030,0.4971,23,0.78628,0.84257,966,3864,DR_primary,5030,5050
37,3,C0,3,4582,0.4528,23,0.78651,0.8427,966,3864,DR_primary,4582,5049
37,3,C1,3,5015,0.4956,23,0.78661,0.8426,966,3864,DR_primary,5015,5049
37,3,C2,3,5015,0.4956,23,0.78665,0.84273,966,3864,DR_primary,5015,5049
37,3,C3,3,5015,0.4956,23,0.78658,0.8427,966,3864,DR_primary,5015,5049
37,3,C0,4,4608,0.4554,23,0.78708,0.84318,966,3864,DR_primary,4608,5045
37,3,C1,4,5014,0.4955,23,0.78702,0.84315,966,3864,DR_primary,5014,5045
37,3,C2,4,5014,0.4955,23,0.78684,0.84311,966,3864,DR_primary,5014,5045
37,3,C3,4,5014,0.4955,23,0.78678,0.84303,966,3864,DR_primary,5014,5045
37,3,C0,5,4590,0.4536,23,0.78674,0.8428,966,3864,DR_primary,4590,5049
37,3,C1,5,5025,0.4966,23,0.78685,0.84321,966,3864,DR_primary,5025,5049
37,3,C2,5,5025,0.4966,23,0.7866,0.84294,966,3864,DR_primary,5025,5049
37,3,C3,5,5025,0.4966,23,0.78664,0.84295,966,3864,DR_primary,5025,5049
37,3,C0,6,4516,0.4463,23,0.787,0.84356,966,3864,DR_primary,4516,4933
37,3,C1,6,4904,0.4846,23,0.78707,0.84355,966,3864,DR_primary,4904,4933
37,3,C2,6,4904,0.4846,23,0.78703,0.84368,966,3864,DR_primary,4904,4933
37,3,C3,6,4904,0.4846,23,0.78707,0.8437,966,3864,DR_primary,4904,4933
37,3,C0,7,4683,0.4628,23,0.78685,0.84267,966,3864,DR_primary,4683,5122
37,3,C1,7,5089,0.5029,23,0.78686,0.84283,966,3864,DR_primary,5089,5122
37,3,C2,7,5089,0.5029,23,0.78685,0.84294,966,3864,DR_primary,5089,5122
37,3,C3,7,5089,0.5029,23,0.78693,0.8431,966,3864,DR_primary,5089,5122
37,3,C0,8,4627,0.4573,23,0.78757,0.84352,966,3864,DR_primary,4627,5049
37,3,C1,8,5023,0.4964,23,0.78752,0.84336,966,3864,DR_primary,5023,5049
37,3,C2,8,5023,0.4964,23,0.78722,0.84321,966,3864,DR_primary,5023,5049
37,3,C3,8,5023,0.4964,23,0.78725,0.84328,966,3864,DR_primary,5023,5049
37,3,C0,9,4574,0.452,23,0.78636,0.84295,966,3864,DR_primary,4574,5032
37,3,C1,9,5005,0.4946,23,0.78672,0.84317,966,3864,DR_primary,5005,5032
37,3,C2,9,5005,0.4946,23,0.78654,0.8431,966,3864,DR_primary,5005,5032
37,3,C3,9,5005,0.4946,23,0.78651,0.84312,966,3864,DR_primary,5005,5032
37,3,C0,10,4533,0.448,23,0.78745,0.84339,966,3864,DR_primary,4533,4969
37,3,C1,10,4938,0.488,23,0.78757,0.84343,966,3864,DR_primary,4938,4969
37,3,C2,10,4938,0.488,23,0.78723,0.8434,966,3864,DR_primary,4938,4969
37,3,C3,10,4938,0.488,23,0.78727,0.84343,966,3864,DR_primary,4938,4969
37,3,C0,11,4668,0.4613,23,0.78624,0.84278,966,3864,DR_primary,4668,5097
37,3,C1,11,5069,0.5009,23,0.78636,0.84287,966,3864,DR_primary,5069,5097
37,3,C2,11,5069,0.5009,23,0.78625,0.84283,966,3864,DR_primary,5069,5097
37,3,C3,11,5069,0.5009,23,0.78617,0.84284,966,3864,DR_primary,5069,5097
37,3,C0,12,4597,0.4543,23,0.78783,0.84411,966,3864,DR_primary,4597,5055
37,3,C1,12,5023,0.4964,23,0.78748,0.84365,966,3864,DR_primary,5023,5055
37,3,C2,12,5023,0.4964,23,0.78752,0.84363,966,3864,DR_primary,5023,5055
37,3,C3,12,5023,0.4964,23,0.78749,0.84358,966,3864,DR_primary,5023,5055
37,3,C0,13,4604,0.455,23,0.78746,0.84306,966,3864,DR_primary,4604,5072
37,3,C1,13,5055,0.4996,23,0.78768,0.84328,966,3864,DR_primary,5055,5072
37,3,C2,13,5055,0.4996,23,0.78761,0.84333,966,3864,DR_primary,5055,5072
37,3,C3,13,5055,0.4996,23,0.78752,0.84334,966,3864,DR_primary,5055,5072
37,3,C0,14,4677,0.4622,23,0.78701,0.84354,966,3864,DR_primary,4677,5130
37,3,C1,14,5090,0.503,23,0.78709,0.84362,966,3864,DR_primary,5090,5130
37,3,C2,14,5090,0.503,23,0.78717,0.84378,966,3864,DR_primary,5090,5130
37,3,C3,14,5090,0.503,23,0.78722,0.84381,966,3864,DR_primary,5090,5130
37,3,C0,15,4634,0.458,23,0.78737,0.84311,966,3864,DR_primary,4634,5081
37,3,C1,15,5041,0.4982,23,0.78711,0.84294,966,3864,DR_primary,5041,5081
37,3,C2,15,5041,0.4982,23,0.78706,0.84299,966,3864,DR_primary,5041,5081
37,3,C3,15,5041,0.4982,23,0.7871,0.84299,966,3864,DR_primary,5041,5081
37,3,C0,16,4558,0.4504,23,0.7872,0.84361,966,3864,DR_primary,4558,4985
37,3,C1,16,4958,0.49,23,0.78718,0.84342,966,3864,DR_primary,4958,4985
37,3,C2,16,4958,0.49,23,0.78697,0.84337,966,3864,DR_primary,4958,4985
37,3,C3,16,4958,0.49,23,0.78701,0.84346,966,3864,DR_primary,4958,4985
37,3,C0,17,4667,0.4612,23,0.78652,0.84292,966,3864,DR_primary,4667,5137
37,3,C1,17,5109,0.5049,23,0.78691,0.84319,966,3864,DR_primary,5109,5137
37,3,C2,17,5109,0.5049,23,0.78647,0.84303,966,3864,DR_primary,5109,5137
37,3,C3,17,5109,0.5049,23,0.78653,0.84305,966,3864,DR_primary,5109,5137
37,3,C0,18,4569,0.4515,23,0.78778,0.84398,966,3864,DR_primary,4569,5003
37,3,C1,18,4984,0.4925,23,0.7876,0.8438,966,3864,DR_primary,4984,5003
37,3,C2,18,4984,0.4925,23,0.78765,0.84388,966,3864,DR_primary,4984,5003
37,3,C3,18,4984,0.4925,23,0.78768,0.8439,966,3864,DR_primary,4984,5003
37,3,C0,19,4601,0.4547,23,0.78774,0.84423,966,3864,DR_primary,4601,5069
37,3,C1,19,5040,0.4981,23,0.78801,0.84453,966,3864,DR_primary,5040,5069
37,3,C2,19,5040,0.4981,23,0.78798,0.84457,966,3864,DR_primary,5040,5069
37,3,C3,19,5040,0.4981,23,0.78797,0.8446,966,3864,DR_primary,5040,5069
37,3,C0,20,4610,0.4556,23,0.78721,0.84336,966,3864,DR_primary,4610,5071
37,3,C1,20,5038,0.4979,23,0.7874,0.84366,966,3864,DR_primary,5038,5071
37,3,C2,20,5038,0.4979,23,0.78738,0.8436,966,3864,DR_primary,5038,5071
37,3,C3,20,5038,0.4979,23,0.78749,0.84372,966,3864,DR_primary,5038,5071
37,3,C0,21,4528,0.4475,23,0.78787,0.84371,966,3864,DR_primary,4528,4987
37,3,C1,21,4960,0.4902,23,0.78753,0.84347,966,3864,DR_primary,4960,4987
37,3,C2,21,4960,0.4902,23,0.78758,0.84359,966,3864,DR_primary,4960,4987
37,3,C3,21,4960,0.4902,23,0.78759,0.84359,966,3864,DR_primary,4960,4987
37,3,C0,22,4614,0.456,23,0.78642,0.84291,966,3864,DR_primary,4614,5061
37,3,C1,22,5042,0.4983,23,0.78627,0.84281,966,3864,DR_primary,5042,5061
37,3,C2,22,5042,0.4983,23,0.7864,0.8429,966,3864,DR_primary,5042,5061
37,3,C3,22,5042,0.4983,23,0.78633,0.84291,966,3864,DR_primary,5042,5061
37,3,C0,23,4494,0.4441,23,0.78623,0.84291,966,3864,DR_primary,4494,4931
37,3,C1,23,4912,0.4854,23,0.78605,0.84271,966,3864,DR_primary,4912,4931
37,3,C2,23,4912,0.4854,23,0.78623,0.8428,966,3864,DR_primary,4912,4931
37,3,C3,23,4912,0.4854,23,0.78618,0.84281,966,3864,DR_primary,4912,4931
37,3,C0,24,4627,0.4573,23,0.7863,0.84251,966,3864,DR_primary,4627,5070
37,3,C1,24,5033,0.4974,23,0.78638,0.8425,966,3864,DR_primary,5033,5070
37,3,C2,24,5033,0.4974,23,0.78642,0.84275,966,3864,DR_primary,5033,5070
37,3,C3,24,5033,0.4974,23,0.78646,0.84276,966,3864,DR_primary,5033,5070
37,3,C0,25,4599,0.4545,23,0.7864,0.84299,966,3864,DR_primary,4599,5079
37,3,C1,25,5053,0.4994,23,0.7866,0.84314,966,3864,DR_primary,5053,5079
37,3,C2,25,5053,0.4994,23,0.78656,0.8432,966,3864,DR_primary,5053,5079
37,3,C3,25,5053,0.4994,23,0.7865,0.8431,966,3864,DR_primary,5053,5079
37,3,C0,26,4659,0.4604,23,0.78711,0.84345,966,3864,DR_primary,4659,5113
37,3,C1,26,5081,0.5021,23,0.78717,0.84334,966,3864,DR_primary,5081,5113
37,3,C2,26,5081,0.5021,23,0.78714,0.84339,966,3864,DR_primary,5081,5113
37,3,C3,26,5081,0.5021,23,0.78717,0.84354,966,3864,DR_primary,5081,5113
37,3,C0,27,4580,0.4526,23,0.78759,0.84384,966,3864,DR_primary,4580,5049
37,3,C1,27,5018,0.4959,23,0.78751,0.84369,966,3864,DR_primary,5018,5049
