model_seed,crn_idx,scenario,round,n_attend,participation_rate,active_clients,auroc_holdout,pr_auc_holdout,comm_cost_params,comm_cost_bytes,calibration
19,3,C0,7,4603,0.4549,23,0.78786,0.84357,966,3864,DR_primary
19,3,C1,7,5063,0.5003,23,0.7875,0.84331,966,3864,DR_primary
19,3,C2,7,5064,0.5004,23,0.78756,0.84338,966,3864,DR_primary
19,3,C3,7,5064,0.5004,23,0.78756,0.84338,966,3864,DR_primary
19,3,C0,8,4561,0.4507,23,0.78659,0.84293,966,3864,DR_primary
19,3,C1,8,5020,0.4961,23,0.78654,0.84296,966,3864,DR_primary
19,3,C2,8,5042,0.4983,23,0.78649,0.84299,966,3864,DR_primary
19,3,C3,8,5042,0.4983,23,0.78649,0.84299,966,3864,DR_primary
19,3,C0,9,4663,0.4608,23,0.78809,0.84396,966,3864,DR_primary
19,3,C1,9,5102,0.5042,23,0.78787,0.84382,966,3864,DR_primary
19,3,C2,9,5127,0.5067,23,0.78784,0.8438,966,3864,DR_primary
19,3,C3,9,5127,0.5067,23,0.78784,0.8438,966,3864,DR_primary
19,3,C0,10,4608,0.4554,23,0.78709,0.84361,966,3864,DR_primary
19,3,C1,10,5056,0.4997,23,0.78729,0.84378,966,3864,DR_primary
19,3,C2,10,5075,0.5015,23,0.7872,0.84375,966,3864,DR_primary
19,3,C3,10,5075,0.5015,23,0.7872,0.84375,966,3864,DR_primary
19,3,C0,11,4621,0.4567,23,0.78664,0.84319,966,3864,DR_primary
19,3,C1,11,5093,0.5033,23,0.78678,0.84333,966,3864,DR_primary
19,3,C2,11,5109,0.5049,23,0.78676,0.84349,966,3864,DR_primary
19,3,C3,11,5109,0.5049,23,0.78676,0.84349,966,3864,DR_primary
19,3,C0,12,4601,0.4547,23,0.78692,0.84266,966,3864,DR_primary
19,3,C1,12,5068,0.5008,23,0.787,0.84279,966,3864,DR_primary
19,3,C2,12,5040,0.4981,23,0.7866,0.84253,966,3864,DR_primary
19,3,C3,12,5040,0.4981,23,0.7866,0.84253,966,3864,DR_primary
19,3,C0,13,4675,0.462,23,0.78703,0.84311,966,3864,DR_primary
19,3,C1,13,5126,0.5066,23,0.78684,0.8429,966,3864,DR_primary
19,3,C2,13,5125,0.5065,23,0.78678,0.84307,966,3864,DR_primary
19,3,C3,13,5125,0.5065,23,0.78678,0.84307,966,3864,DR_primary
19,3,C0,14,4665,0.461,23,0.78652,0.84296,966,3864,DR_primary
19,3,C1,14,5117,0.5057,23,0.78656,0.84288,966,3864,DR_primary
19,3,C2,14,5110,0.505,23,0.78663,0.84309,966,3864,DR_primary
19,3,C3,14,5110,0.505,23,0.78663,0.84309,966,3864,DR_primary
19,3,C0,15,4553,0.4499,23,0.78721,0.84313,966,3864,DR_primary
19,3,C1,15,5013,0.4954,23,0.78713,0.84322,966,3864,DR_primary
19,3,C2,15,5015,0.4956,23,0.78718,0.8433,966,3864,DR_primary
19,3,C3,15,5015,0.4956,23,0.78718,0.8433,966,3864,DR_primary
19,3,C0,16,4685,0.463,23,0.78724,0.84316,966,3864,DR_primary
19,3,C1,16,5115,0.5055,23,0.78719,0.84313,966,3864,DR_primary
19,3,C2,16,5104,0.5044,23,0.78729,0.84336,966,3864,DR_primary
19,3,C3,16,5104,0.5044,23,0.78729,0.84336,966,3864,DR_primary
19,3,C0,17,4565,0.4511,23,0.78695,0.84337,966,3864,DR_primary
19,3,C1,17,5029,0.497,23,0.78703,0.84338,966,3864,DR_primary
19,3,C2,17,5018,0.4959,23,0.78704,0.84356,966,3864,DR_primary
19,3,C3,17,5018,0.4959,23,0.78704,0.84356,966,3864,DR_primary
19,3,C0,18,4530,0.4477,23,0.78691,0.84353,966,3864,DR_primary
19,3,C1,18,4996,0.4937,23,0.78702,0.84358,966,3864,DR_primary
19,3,C2,18,4974,0.4916,23,0.78672,0.84355,966,3864,DR_primary
19,3,C3,18,4974,0.4916,23,0.78672,0.84355,966,3864,DR_primary
19,3,C0,19,4503,0.445,23,0.7868,0.84287,966,3864,DR_primary
19,3,C1,19,4955,0.4897,23,0.7872,0.84316,966,3864,DR_primary
19,3,C2,19,4943,0.4885,23,0.7868,0.84302,966,3864,DR_primary
19,3,C3,19,4943,0.4885,23,0.7868,0.84302,966,3864,DR_primary
19,3,C0,20,4560,0.4506,23,0.78716,0.84306,966,3864,DR_primary
19,3,C1,20,4988,0.4929,23,0.78706,0.84292,966,3864,DR_primary
19,3,C2,20,5000,0.4941,23,0.78678,0.84295,966,3864,DR_primary
19,3,C3,20,5000,0.4941,23,0.78678,0.84295,966,3864,DR_primary
19,3,C0,21,4504,0.4451,23,0.78638,0.8423,966,3864,DR_primary
19,3,C1,21,4985,0.4926,23,0.78649,0.84255,966,3864,DR_primary
19,3,C2,21,4998,0.4939,23,0.78666,0.84281,966,3864,DR_primary
19,3,C3,21,4998,0.4939,23,0.78666,0.84281,966,3864,DR_primary
19,3,C0,22,4587,0.4533,23,0.78659,0.84314,966,3864,DR_primary
19,3,C1,22,5060,0.5,23,0.78655,0.8429,966,3864,DR_primary
19,3,C2,22,5030,0.4971,23,0.78625,0.84279,966,3864,DR_primary
19,3,C3,22,5030,0.4971,23,0.78625,0.84279,966,3864,DR_primary
19,3,C0,23,4561,0.4507,23,0.78669,0.84284,966,3864,DR_primary
19,3,C1,23,5022,0.4963,23,0.78678,0.84291,966,3864,DR_primary
19,3,C2,23,5025,0.4966,23,0.78669,0.84306,966,3864,DR_primary
19,3,C3,23,5025,0.4966,23,0.78669,0.84306,966,3864,DR_primary
19,3,C0,24,4529,0.4476,23,0.7874,0.84338,966,3864,DR_primary
19,3,C1,24,4991,0.4932,23,0.78746,0.84359,966,3864,DR_primary
19,3,C2,24,4969,0.4911,23,0.78729,0.84356,966,3864,DR_primary
19,3,C3,24,4969,0.4911,23,0.78729,0.84356,966,3864,DR_primary
19,3,C0,25,4677,0.4622,23,0.78716,0.84349,966,3864,DR_primary
19,3,C1,25,5145,0.5084,23,0.78729,0.84351,966,3864,DR_primary
19,3,C2,25,5137,0.5077,23,0.78708,0.84349,966,3864,DR_primary
19,3,C3,25,5137,0.5077,23,0.78708,0.84349,966,3864,DR_primary
19,3,C0,26,4618,0.4564,23,0.78622,0.84278,966,3864,DR_primary
19,3,C1,26,5101,0.5041,23,0.78652,0.84295,966,3864,DR_primary
19,3,C2,26,5111,0.5051,23,0.78624,0.84292,966,3864,DR_primary
19,3,C3,26,5111,0.5051,23,0.78624,0.84292,966,3864,DR_primary
19,3,C0,27,4627,0.4573,23,0.78723,0.84352,966,3864,DR_primary
19,3,C1,27,5131,0.5071,23,0.78721,0.84357,966,3864,DR_primary
19,3,C2,27,5114,0.5054,23,0.78702,0.84358,966,3864,DR_primary
19,3,C3,27,5114,0.5054,23,0.78702,0.84358,966,3864,DR_primary
19,3,C0,28,4566,0.4512,23,0.7871,0.84272,966,3864,DR_primary
19,3,C1,28,5041,0.4982,23,0.7866,0.84248,966,3864,DR_primary
19,3,C2,28,5049,0.499,23,0.78685,0.84279,966,3864,DR_primary
19,3,C3,28,5049,0.499,23,0.78685,0.84279,966,3864,DR_primary
19,3,C0,29,4632,0.4578,23,0.78694,0.84283,966,3864,DR_primary
19,3,C1,29,5113,0.5053,23,0.78721,0.8432,966,3864,DR_primary
19,3,C2,29,5113,0.5053,23,0.78694,0.84304,966,3864,DR_primary
19,3,C3,29,5113,0.5053,23,0.78694,0.84304,966,3864,DR_primary
19,3,C0,30,4571,0.4517,23,0.787,0.84311,966,3864,DR_primary
19,3,C1,30,5049,0.499,23,0.78676,0.84297,966,3864,DR_primary
19,3,C2,30,5058,0.4999,23,0.78679,0.84316,966,3864,DR_primary
19,3,C3,30,5058,0.4999,23,0.78679,0.84316,966,3864,DR_primary
19,4,C0,1,4572,0.4518,23,0.78742,0.84319,966,3864,DR_primary
19,4,C1,1,5025,0.4966,23,0.78728,0.84309,966,3864,DR_primary
19,4,C2,1,5020,0.4961,23,0.78749,0.84318,966,3864,DR_primary
19,4,C3,1,5020,0.4961,23,0.78749,0.84318,966,3864,DR_primary
19,4,C0,2,4565,0.4511,23,0.78689,0.8435,966,3864,DR_primary
19,4,C1,2,5048,0.4989,23,0.78686,0.84337,966,3864,DR_primary
19,4,C2,2,5062,0.5002,23,0.78666,0.84331,966,3864,DR_primary
19,4,C3,2,5062,0.5002,23,0.78666,0.84331,966,3864,DR_primary
19,4,C0,3,4667,0.4612,23,0.78712,0.84361,966,3864,DR_primary
19,4,C1,3,5101,0.5041,23,0.78729,0.84354,966,3864,DR_primary
19,4,C2,3,5116,0.5056,23,0.78697,0.84345,966,3864,DR_primary
19,4,C3,3,5116,0.5056,23,0.78697,0.84345,966,3864,DR_primary
19,4,C0,4,4525,0.4472,23,0.78679,0.84289,966,3864,DR_primary
19,4,C1,4,4971,0.4913,23,0.78693,0.84304,966,3864,DR_primary
19,4,C2,4,4985,0.4926,23,0.78674,0.84302,966,3864,DR_primary
19,4,C3,4,4985,0.4926,23,0.78674,0.84302,966,3864,DR_primary
19,4,C0,5,4578,0.4524,23,0.78728,0.84357,966,3864,DR_primary
19,4,C1,5,5025,0.4966,23,0.78715,0.84361,966,3864,DR_primary
19,4,C2,5,5016,0.4957,23,0.78722,0.84368,966,3864,DR_primary
19,4,C3,5,5016,0.4957,23,0.78722,0.84368,966,3864,DR_primary
19,4,C0,6,4575,0.4521,23,0.78647,0.84279,966,3864,DR_primary
19,4,C1,6,5040,0.4981,23,0.78626,0.8429,966,3864,DR_primary
19,4,C2,6,5027,0.4968,23,0.7862,0.84287,966,3864,DR_primary
19,4,C3,6,5027,0.4968,23,0.7862,0.84287,966,3864,DR_primary
19,4,C0,7,4583,0.4529,23,0.78677,0.8429,966,3864,DR_primary
19,4,C1,7,5055,0.4996,23,0.78693,0.84312,966,3864,DR_primary
19,4,C2,7,5045,0.4986,23,0.78689,0.84318,966,3864,DR_primary
19,4,C3,7,5045,0.4986,23,0.78689,0.84318,966,3864,DR_primary
19,4,C0,8,4724,0.4668,23,0.78753,0.84363,966,3864,DR_primary
19,4,C1,8,5155,0.5094,23,0.7874,0.84344,966,3864,DR_primary
19,4,C2,8,5158,0.5097,23,0.78735,0.84358,966,3864,DR_primary
19,4,C3,8,5158,0.5097,23,0.78735,0.84358,966,3864,DR_primary
19,4,C0,9,4646,0.4591,23,0.78701,0.84353,966,3864,DR_primary
19,4,C1,9,5129,0.5069,23,0.78701,0.84352,966,3864,DR_primary
19,4,C2,9,5109,0.5049,23,0.78705,0.84353,966,3864,DR_primary
19,4,C3,9,5109,0.5049,23,0.78705,0.84353,966,3864,DR_primary
19,4,C0,10,4653,0.4598,23,0.78748,0.84353,966,3864,DR_primary
19,4,C1,10,5116,0.5056,23,0.78738,0.84357,966,3864,DR_primary
19,4,C2,10,5119,0.5059,23,0.78744,0.8437,966,3864,DR_primary
19,4,C3,10,5119,0.5059,23,0.78744,0.8437,966,3864,DR_primary
19,4,C0,11,4574,0.452,23,0.78711,0.84318,966,3864,DR_primary
19,4,C1,11,5048,0.4989,23,0.78693,0.84327,966,3864,DR_primary
19,4,C2,11,5029,0.497,23,0.78676,0.84329,966,3864,DR_primary
19,4,C3,11,5029,0.497,23,0.78676,0.84329,966,3864,DR_primary
19,4,C0,12,4674,0.4619,23,0.78753,0.84353,966,3864,DR_primary
19,4,C1,12,5156,0.5095,23,0.7869,0.84314,966,3864,DR_primary
19,4,C2,12,5144,0.5084,23,0.78709,0.8433,966,3864,DR_primary
19,4,C3,12,5144,0.5084,23,0.78709,0.8433,966,3864,DR_primary
19,4,C0,13,4554,0.45,23,0.78625,0.84264,966,3864,DR_primary
19,4,C1,13,5001,0.4942,23,0.78614,0.84259,966,3864,DR_primary
19,4,C2,13,4980,0.4921,23,0.78618,0.84268,966,3864,DR_primary
19,4,C3,13,4980,0.4921,23,0.78618,0.84268,966,3864,DR_primary
19,4,C0,14,4558,0.4504,23,0.78738,0.84347,966,3864,DR_primary
19,4,C1,14,5036,0.4977,23,0.78736,0.84343,966,3864,DR_primary
19,4,C2,14,5027,0.4968,23,0.78694,0.84324,966,3864,DR_primary
19,4,C3,14,5027,0.4968,23,0.78694,0.84324,966,3864,DR_primary
19,4,C0,15,4652,0.4597,23,0.78698,0.8431,966,3864,DR_primary
19,4,C1,15,5074,0.5014,23,0.78718,0.84316,966,3864,DR_primary
19,4,C2,15,5073,0.5013,23,0.78691,0.84302,966,3864,DR_primary
19,4,C3,15,5073,0.5013,23,0.78691,0.84302,966,3864,DR_primary
19,4,C0,16,4590,0.4536,23,0.7875,0.84386,966,3864,DR_primary
19,4,C1,16,5007,0.4948,23,0.78767,0.84391,966,3864,DR_primary
19,4,C2,16,5026,0.4967,23,0.78743,0.84389,966,3864,DR_primary
19,4,C3,16,5026,0.4967,23,0.78743,0.84389,966,3864,DR_primary
19,4,C0,17,4550,0.4496,23,0.78663,0.84294,966,3864,DR_primary
19,4,C1,17,4994,0.4935,23,0.78669,0.843,966,3864,DR_primary
19,4,C2,17,4991,0.4932,23,0.78653,0.84296,966,3864,DR_primary
19,4,C3,17,4991,0.4932,23,0.78653,0.84296,966,3864,DR_primary
19,4,C0,18,4634,0.458,23,0.78661,0.84259,966,3864,DR_primary
19,4,C1,18,5119,0.5059,23,0.78703,0.84298,966,3864,DR_primary
19,4,C2,18,5108,0.5048,23,0.78693,0.84296,966,3864,DR_primary
19,4,C3,18,5108,0.5048,23,0.78693,0.84296,966,3864,DR_primary
19,4,C0,19,4588,0.4534,23,0.78647,0.84277,966,3864,DR_primary
19,4,C1,19,5031,0.4972,23,0.78652,0.84267,966,3864,DR_primary
19,4,C2,19,5022,0.4963,23,0.78621,0.84263,966,3864,DR_primary
19,4,C3,19,5022,0.4963,23,0.78621,0.84263,966,3864,DR_primary
19,4,C0,20,4573,0.4519,23,0.78518,0.84159,966,3864,DR_primary
19,4,C1,20,5025,0.4966,23,0.78547,0.84186,966,3864,DR_primary
19,4,C2,20,5008,0.4949,23,0.78535,0.84177,966,3864,DR_primary
19,4,C3,20,5008,0.4949,23,0.78535,0.84177,966,3864,DR_primary
19,4,C0,21,4588,0.4534,23,0.78732,0.84325,966,3864,DR_primary
19,4,C1,21,5011,0.4952,23,0.78732,0.84334,966,3864,DR_primary
19,4,C2,21,5006,0.4947,23,0.78732,0.84347,966,3864,DR_primary
19,4,C3,21,5006,0.4947,23,0.78732,0.84347,966,3864,DR_primary
19,4,C0,22,4623,0.4569,23,0.78671,0.8428,966,3864,DR_primary
19,4,C1,22,5086,0.5026,23,0.78682,0.84292,966,3864,DR_primary
19,4,C2,22,5075,0.5015,23,0.78678,0.84288,966,3864,DR_primary
19,4,C3,22,5075,0.5015,23,0.78678,0.84288,966,3864,DR_primary
19,4,C0,23,4573,0.4519,23,0.78726,0.84305,966,3864,DR_primary
19,4,C1,23,5022,0.4963,23,0.78709,0.843,966,3864,DR_primary
19,4,C2,23,5050,0.4991,23,0.78692,0.84297,966,3864,DR_primary
19,4,C3,23,5050,0.4991,23,0.78692,0.84297,966,3864,DR_primary
19,4,C0,24,4646,0.4591,23,0.78718,0.8436,966,3864,DR_primary
19,4,C1,24,5070,0.501,23,0.78667,0.84314,966,3864,DR_primary
19,4,C2,24,5076,0.5016,23,0.78658,0.84311,966,3864,DR_primary
19,4,C3,24,5076,0.5016,23,0.78658,0.84311,966,3864,DR_primary
19,4,C0,25,4483,0.443,23,0.78649,0.84271,966,3864,DR_primary
19,4,C1,25,4924,0.4866,23,0.7863,0.8425,966,3864,DR_primary
19,4,C2,25,4937,0.4879,23,0.78642,0.84257,966,3864,DR_primary
19,4,C3,25,4937,0.4879,23,0.78642,0.84257,966,3864,DR_primary
19,4,C0,26,4519,0.4466,23,0.78637,0.84283,966,3864,DR_primary
19,4,C1,26,5026,0.4967,23,0.78624,0.84277,966,3864,DR_primary
19,4,C2,26,5008,0.4949,23,0.78642,0.84292,966,3864,DR_primary
19,4,C3,26,5008,0.4949,23,0.78642,0.84292,966,3864,DR_primary
19,4,C0,27,4566,0.4512,23,0.78684,0.84315,966,3864,DR_primary
19,4,C1,27,5046,0.4987,23,0.78696,0.84342,966,3864,DR_primary
19,4,C2,27,5042,0.4983,23,0.78684,0.84348,966,3864,DR_primary
19,4,C3,27,5042,0.4983,23,0.78684,0.84348,966,3864,DR_primary
19,4,C0,28,4592,0.4538,23,0.78639,0.84272,966,3864,DR_primary
19,4,C1,28,5047,0.4988,23,0.78682,0.84309,966,3864,DR_primary
19,4,C2,28,5053,0.4994,23,0.78638,0.84292,966,3864,DR_primary
19,4,C3,28,5053,0.4994,23,0.78638,0.84292,966,3864,DR_primary
19,4,C0,29,4586,0.4532,23,0.7863,0.84228,966,3864,DR_primary
19,4,C1,29,5037,0.4978,23,0.78657,0.84266,966,3864,DR_primary
19,4,C2,29,5007,0.4948,23,0.78647,0.8427,966,3864,DR_primary
19,4,C3,29,5007,0.4948,23,0.78647,0.8427,966,3864,DR_primary
19,4,C0,30,4621,0.4567,23,0.78749,0.84355,966,3864,DR_primary
19,4,C1,30,5076,0.5016,23,0.78742,0.8436,966,3864,DR_primary
19,4,C2,30,5091,0.5031,23,0.78732,0.84357,966,3864,DR_primary
19,4,C3,30,5091,0.5031,23,0.78732,0.84357,966,3864,DR_primary
19,5,C0,1,4532,0.4479,23,0.78632,0.84296,966,3864,DR_primary
19,5,C1,1,5003,0.4944,23,0.7865,0.843,966,3864,DR_primary
19,5,C2,1,5009,0.495,23,0.78641,0.84278,966,3864,DR_primary
19,5,C3,1,5009,0.495,23,0.78641,0.84278,966,3864,DR_primary
19,5,C0,2,4637,0.4582,23,0.78661,0.84299,966,3864,DR_primary
19,5,C1,2,5072,0.5012,23,0.78668,0.84301,966,3864,DR_primary
19,5,C2,2,5093,0.5033,23,0.78632,0.84282,966,3864,DR_primary
19,5,C3,2,5093,0.5033,23,0.78632,0.84282,966,3864,DR_primary
19,5,C0,3,4593,0.4539,23,0.78703,0.84331,966,3864,DR_primary
19,5,C1,3,5053,0.4994,23,0.78681,0.8432,966,3864,DR_primary
19,5,C2,3,5041,0.4982,23,0.78662,0.8432,966,3864,DR_primary
19,5,C3,3,5041,0.4982,23,0.78662,0.8432,966,3864,DR_primary
19,5,C0,4,4548,0.4495,23,0.78652,0.84266,966,3864,DR_primary
19,5,C1,4,5007,0.4948,23,0.78681,0.84309,966,3864,DR_primary
19,5,C2,4,4991,0.4932,23,0.78684,0.84326,966,3864,DR_primary
19,5,C3,4,4991,0.4932,23,0.78684,0.84326,966,3864,DR_primary
19,5,C0,5,4616,0.4562,23,0.78763,0.84352,966,3864,DR_primary
19,5,C1,5,5081,0.5021,23,0.78765,0.84348,966,3864,DR_primary
19,5,C2,5,5084,0.5024,23,0.78746,0.84358,966,3864,DR_primary
19,5,C3,5,5084,0.5024,23,0.78746,0.84358,966,3864,DR_primary
19,5,C0,6,4605,0.4551,23,0.78766,0.84428,966,3864,DR_primary
19,5,C1,6,5063,0.5003,23,0.78813,0.84456,966,3864,DR_primary
19,5,C2,6,5062,0.5002,23,0.78767,0.84432,966,3864,DR_primary
19,5,C3,6,5062,0.5002,23,0.78767,0.84432,966,3864,DR_primary
19,5,C0,7,4632,0.4578,23,0.78695,0.84302,966,3864,DR_primary
19,5,C1,7,5090,0.503,23,0.78718,0.84326,966,3864,DR_primary
19,5,C2,7,5088,0.5028,23,0.78702,0.84319,966,3864,DR_primary
19,5,C3,7,5088,0.5028,23,0.78702,0.84319,966,3864,DR_primary
19,5,C0,8,4548,0.4495,23,0.78686,0.84313,966,3864,DR_primary
19,5,C1,8,5000,0.4941,23,0.7872,0.84319,966,3864,DR_primary
19,5,C2,8,4999,0.494,23,0.78711,0.84319,966,3864,DR_primary
19,5,C3,8,4999,0.494,23,0.78711,0.84319,966,3864,DR_primary
19,5,C0,9,4562,0.4508,23,0.78761,0.84449,966,3864,DR_primary
19,5,C1,9,5036,0.4977,23,0.78761,0.84437,966,3864,DR_primary
19,5,C2,9,5033,0.4974,23,0.78749,0.84443,966,3864,DR_primary
19,5,C3,9,5033,0.4974,23,0.78749,0.84443,966,3864,DR_primary
19,5,C0,10,4558,0.4504,23,0.78642,0.84274,966,3864,DR_primary
19,5,C1,10,4986,0.4927,23,0.78644,0.84261,966,3864,DR_primary
19,5,C2,10,4965,0.4907,23,0.78624,0.84259,966,3864,DR_primary
19,5,C3,10,4965,0.4907,23,0.78624,0.84259,966,3864,DR_primary
19,5,C0,11,4621,0.4567,23,0.78696,0.84322,966,3864,DR_primary
19,5,C1,11,5050,0.4991,23,0.78707,0.84343,966,3864,DR_primary
19,5,C2,11,5071,0.5011,23,0.78698,0.84336,966,3864,DR_primary
19,5,C3,11,5071,0.5011,23,0.78698,0.84336,966,3864,DR_primary
19,5,C0,12,4561,0.4507,23,0.78671,0.84293,966,3864,DR_primary
19,5,C1,12,4979,0.492,23,0.78675,0.84293,966,3864,DR_primary
19,5,C2,12,4981,0.4922,23,0.78658,0.84293,966,3864,DR_primary
19,5,C3,12,4981,0.4922,23,0.78658,0.84293,966,3864,DR_primary
19,5,C0,13,4553,0.4499,23,0.78706,0.84367,966,3864,DR_primary
19,5,C1,13,5012,0.4953,23,0.78703,0.84358,966,3864,DR_primary
19,5,C2,13,5007,0.4948,23,0.78683,0.84351,966,3864,DR_primary
19,5,C3,13,5007,0.4948,23,0.78683,0.84351,966,3864,DR_primary
19,5,C0,14,4621,0.4567,23,0.78674,0.84327,966,3864,DR_primary
19,5,C1,14,5079,0.5019,23,0.78656,0.84303,966,3864,DR_primary
19,5,C2,14,5113,0.5053,23,0.7864,0.84304,966,3864,DR_primary
19,5,C3,14,5113,0.5053,23,0.7864,0.84304,966,3864,DR_primary
19,5,C0,15,4650,0.4595,23,0.78724,0.84353,966,3864,DR_primary
19,5,C1,15,5099,0.5039,23,0.78722,0.84349,966,3864,DR_primary
19,5,C2,15,5105,0.5045,23,0.78751,0.8437,966,3864,DR_primary
19,5,C3,15,5105,0.5045,23,0.78751,0.8437,966,3864,DR_primary
19,5,C0,16,4537,0.4484,23,0.78632,0.84252,966,3864,DR_primary
19,5,C1,16,4972,0.4914,23,0.78644,0.8426,966,3864,DR_primary
19,5,C2,16,5013,0.4954,23,0.78635,0.8428,966,3864,DR_primary
19,5,C3,16,5013,0.4954,23,0.78635,0.8428,966,3864,DR_primary
19,5,C0,17,4549,0.4496,23,0.78785,0.84375,966,3864,DR_primary
19,5,C1,17,5015,0.4956,23,0.78777,0.84368,966,3864,DR_primary
19,5,C2,17,5020,0.4961,23,0.78777,0.84386,966,3864,DR_primary
19,5,C3,17,5020,0.4961,23,0.78777,0.84386,966,3864,DR_primary
19,5,C0,18,4592,0.4538,23,0.78696,0.84293,966,3864,DR_primary
19,5,C1,18,5023,0.4964,23,0.78696,0.84289,966,3864,DR_primary
19,5,C2,18,5048,0.4989,23,0.78674,0.84292,966,3864,DR_primary
19,5,C3,18,5048,0.4989,23,0.78674,0.84292,966,3864,DR_primary
19,5,C0,19,4650,0.4595,23,0.787,0.84341,966,3864,DR_primary
19,5,C1,19,5119,0.5059,23,0.78706,0.8435,966,3864,DR_primary
19,5,C2,19,5107,0.5047,23,0.7869,0.84346,966,3864,DR_primary
19,5,C3,19,5107,0.5047,23,0.7869,0.84346,966,3864,DR_primary
19,5,C0,20,4577,0.4523,23,0.78702,0.84314,966,3864,DR_primary
19,5,C1,20,5033,0.4974,23,0.78726,0.84336,966,3864,DR_primary
19,5,C2,20,5025,0.4966,23,0.78725,0.84344,966,3864,DR_primary
19,5,C3,20,5025,0.4966,23,0.78725,0.84344,966,3864,DR_primary
19,5,C0,21,4602,0.4548,23,0.7868,0.84291,966,3864,DR_primary
19,5,C1,21,5048,0.4989,23,0.78719,0.84315,966,3864,DR_primary
19,5,C2,21,5042,0.4983,23,0.78672,0.84288,966,3864,DR_primary
19,5,C3,21,5042,0.4983,23,0.78672,0.84288,966,3864,DR_primary
19,5,C0,22,4555,0.4501,23,0.78742,0.84379,966,3864,DR_primary
19,5,C1,22,4999,0.494,23,0.78724,0.8435,966,3864,DR_primary
19,5,C2,22,5010,0.4951,23,0.78736,0.84368,966,3864,DR_primary
19,5,C3,22,5010,0.4951,23,0.78736,0.84368,966,3864,DR_primary
19,5,C0,23,4569,0.4515,23,0.78775,0.84379,966,3864,DR_primary
19,5,C1,23,5016,0.4957,23,0.78735,0.84342,966,3864,DR_primary
19,5,C2,23,5027,0.4968,23,0.7874,0.84351,966,3864,DR_primary
19,5,C3,23,5027,0.4968,23,0.7874,0.84351,966,3864,DR_primary
19,5,C0,24,4541,0.4488,23,0.78767,0.84363,966,3864,DR_primary
19,5,C1,24,4965,0.4907,23,0.78775,0.84377,966,3864,DR_primary
19,5,C2,24,5000,0.4941,23,0.78753,0.8437,966,3864,DR_primary
19,5,C3,24,5000,0.4941,23,0.78753,0.8437,966,3864,DR_primary
19,5,C0,25,4514,0.4461,23,0.78719,0.84307,966,3864,DR_primary
19,5,C1,25,5011,0.4952,23,0.78711,0.84303,966,3864,DR_primary
19,5,C2,25,5021,0.4962,23,0.78731,0.84335,966,3864,DR_primary
19,5,C3,25,5021,0.4962,23,0.78731,0.84335,966,3864,DR_primary
19,5,C0,26,4642,0.4587,23,0.78727,0.84339,966,3864,DR_primary
19,5,C1,26,5095,0.5035,23,0.78706,0.84326,966,3864,DR_primary
19,5,C2,26,5066,0.5006,23,0.78704,0.84323,966,3864,DR_primary
19,5,C3,26,5066,0.5006,23,0.78704,0.84323,966,3864,DR_primary
19,5,C0,27,4615,0.4561,23,0.78756,0.84358,966,3864,DR_primary
19,5,C1,27,5048,0.4989,23,0.78752,0.84362,966,3864,DR_primary
19,5,C2,27,5031,0.4972,23,0.78756,0.84366,966,3864,DR_primary
19,5,C3,27,5031,0.4972,23,0.78756,0.84366,966,3864,DR_primary
19,5,C0,28,4688,0.4633,23,0.78736,0.84369,966,3864,DR_primary
19,5,C1,28,5132,0.5072,23,0.78719,0.84346,966,3864,DR_primary
19,5,C2,28,5127,0.5067,23,0.78715,0.84352,966,3864,DR_primary
19,5,C3,28,5127,0.5067,23,0.78715,0.84352,966,3864,DR_primary
19,5,C0,29,4641,0.4586,23,0.78717,0.84336,966,3864,DR_primary
19,5,C1,29,5109,0.5049,23,0.7873,0.84341,966,3864,DR_primary
19,5,C2,29,5077,0.5017,23,0.78731,0.84352,966,3864,DR_primary
19,5,C3,29,5077,0.5017,23,0.78731,0.84352,966,3864,DR_primary
19,5,C0,30,4643,0.4588,23,0.7868,0.84345,966,3864,DR_primary
19,5,C1,30,5109,0.5049,23,0.78706,0.84362,966,3864,DR_primary
19,5,C2,30,5105,0.5045,23,0.78678,0.84353,966,3864,DR_primary
19,5,C3,30,5105,0.5045,23,0.78678,0.84353,966,3864,DR_primary
19,6,C0,1,4669,0.4614,23,0.78662,0.84245,966,3864,DR_primary
19,6,C1,1,5140,0.508,23,0.78693,0.84261,966,3864,DR_primary
19,6,C2,1,5165,0.5104,23,0.78697,0.84271,966,3864,DR_primary
19,6,C3,1,5165,0.5104,23,0.78697,0.84271,966,3864,DR_primary
19,6,C0,2,4593,0.4539,23,0.78719,0.84331,966,3864,DR_primary
19,6,C1,2,5082,0.5022,23,0.78705,0.8431,966,3864,DR_primary
19,6,C2,2,5058,0.4999,23,0.78702,0.8432,966,3864,DR_primary
19,6,C3,2,5058,0.4999,23,0.78702,0.8432,966,3864,DR_primary
19,6,C0,3,4593,0.4539,23,0.78614,0.84275,966,3864,DR_primary
19,6,C1,3,5058,0.4999,23,0.78617,0.84267,966,3864,DR_primary
19,6,C2,3,5061,0.5001,23,0.78613,0.84266,966,3864,DR_primary
19,6,C3,3,5061,0.5001,23,0.78613,0.84266,966,3864,DR_primary
