model_seed,crn_idx,scenario,round,n_attend,participation_clinical,active_clients,auroc,pr_auc,comm_cost_params,comm_cost_bytes,chain_hash
23,0,C3,14,355,0.8831,2,0.57543,0.2104,48,192,80d366527fb4a61c
23,0,C3,15,354,0.8806,2,0.56275,0.21226,48,192,40fc3fd95e8ce1e7
23,0,C3,16,370,0.9204,2,0.56531,0.2274,48,192,3f34c1d661724fac
23,0,C3,17,363,0.903,2,0.54842,0.2173,48,192,d5d826372a763ebc
23,0,C3,18,365,0.908,2,0.55724,0.23566,48,192,3aee036d90f3bbd1
23,0,C3,19,366,0.9104,2,0.55583,0.23073,48,192,6ae56b746223d328
23,0,C3,20,352,0.8756,2,0.55794,0.21659,48,192,60541710158e28eb
23,1,C0,1,328,0.8159,2,0.57548,0.20932,48,192,a0810405b3e45033
23,1,C0,2,329,0.8184,2,0.54791,0.22127,48,192,e0ebe45d480c1d42
23,1,C0,3,336,0.8358,2,0.55689,0.18379,48,192,5f1e347ade9bc81b
23,1,C0,4,327,0.8134,2,0.55724,0.22875,48,192,30d8f63659f1421b
23,1,C0,5,343,0.8532,2,0.54972,0.20354,48,192,085157da38b7250c
23,1,C0,6,335,0.8333,2,0.56596,0.21983,48,192,70b71b176eaff18d
23,1,C0,7,322,0.801,2,0.5606,0.19289,48,192,17a94c1c88783e53
23,1,C0,8,319,0.7935,2,0.55438,0.21096,48,192,a07616971f0bc4d0
23,1,C0,9,338,0.8408,2,0.56039,0.23732,48,192,bb470e5739cb0b18
23,1,C0,10,342,0.8507,2,0.54711,0.22879,48,192,193770d79dff1bf6
23,1,C0,11,334,0.8308,2,0.55779,0.22902,48,192,c2c99a6255fac1a8
23,1,C0,12,336,0.8358,2,0.54391,0.20658,48,192,05e645887c762b2a
23,1,C0,13,332,0.8259,2,0.57007,0.19074,48,192,8d28b10ef887c65a
23,1,C0,14,339,0.8433,2,0.55669,0.20014,48,192,f052641c900b790b
23,1,C0,15,330,0.8209,2,0.55192,0.21496,48,192,d0b89de46b1e76a0
23,1,C0,16,336,0.8358,2,0.55283,0.19103,48,192,a7050a18c20bb492
23,1,C0,17,326,0.8109,2,0.55493,0.21878,48,192,70f28f89f1a430f0
23,1,C0,18,325,0.8085,2,0.5639,0.24112,48,192,7cf6451880aa724c
23,1,C0,19,331,0.8234,2,0.55012,0.2096,48,192,ede5d5e32ab16b8c
23,1,C0,20,316,0.7861,2,0.57403,0.20921,48,192,d856030223e18d51
23,1,C1,1,342,0.8507,2,0.57107,0.21703,48,192,db72d72e96ddfcd7
23,1,C1,2,344,0.8557,2,0.55328,0.22907,48,192,7b1d208a59f4ffbd
23,1,C1,3,355,0.8831,2,0.57568,0.19645,48,192,29b8f14b6068ac11
23,1,C1,4,344,0.8557,2,0.55448,0.23044,48,192,1234e090776b90d7
23,1,C1,5,353,0.8781,2,0.54676,0.21044,48,192,db65a7167b164bc6
23,1,C1,6,349,0.8682,2,0.56736,0.22297,48,192,b69bc9243e09a3c6
23,1,C1,7,346,0.8607,2,0.56731,0.20277,48,192,724e549ea2a6e19a
23,1,C1,8,333,0.8284,2,0.55664,0.204,48,192,1f76c58dcdf6e4e0
23,1,C1,9,347,0.8632,2,0.56826,0.23138,48,192,c6a9c0dfa4325116
23,1,C1,10,359,0.893,2,0.55764,0.22592,48,192,5da19e1d5921b98f
23,1,C1,11,358,0.8905,2,0.55518,0.24145,48,192,1a90e5dd3dbc8206
23,1,C1,12,363,0.903,2,0.55343,0.22698,48,192,f7260310d5ea4c8c
23,1,C1,13,353,0.8781,2,0.56019,0.18565,48,192,976a89a979ebbc42
23,1,C1,14,358,0.8905,2,0.55839,0.21203,48,192,5a30946b275964a9
23,1,C1,15,347,0.8632,2,0.57237,0.20068,48,192,20b078b430d88a81
23,1,C1,16,347,0.8632,2,0.55623,0.19977,48,192,7cf700057397fc94
23,1,C1,17,343,0.8532,2,0.55634,0.22121,48,192,fe7e407460894d0f
23,1,C1,18,342,0.8507,2,0.55654,0.23749,48,192,ef2b400b7cda18e3
23,1,C1,19,348,0.8657,2,0.5617,0.23735,48,192,e16472678a3ce9de
23,1,C1,20,337,0.8383,2,0.58064,0.20769,48,192,e9f5f7d27ec3e671
23,1,C2,1,343,0.8532,2,0.56355,0.21487,48,192,8458267ab1783688
23,1,C2,2,347,0.8632,2,0.55228,0.2204,48,192,8ab9c6cae5ecafbb
23,1,C2,3,364,0.9055,2,0.57849,0.20987,48,192,eae21e734079d088
23,1,C2,4,349,0.8682,2,0.55774,0.23328,48,192,4f760a284a7b53eb
23,1,C2,5,357,0.8881,2,0.54972,0.19839,48,192,68762cb1cfee2b03
23,1,C2,6,354,0.8806,2,0.56756,0.21713,48,192,abf0e5ed1ac93f13
23,1,C2,7,349,0.8682,2,0.56962,0.19433,48,192,28b70b6b503d8006
23,1,C2,8,336,0.8358,2,0.56004,0.20229,48,192,6c9eb8020fadac3d
23,1,C2,9,351,0.8731,2,0.56766,0.2257,48,192,50c64d94ffde5d7a
23,1,C2,10,366,0.9104,2,0.55288,0.23282,48,192,bd868e4fcb6132be
23,1,C2,11,360,0.8955,2,0.5622,0.24378,48,192,0033db9b987159df
23,1,C2,12,363,0.903,2,0.56135,0.2157,48,192,b4afaff4b222cce5
23,1,C2,13,360,0.8955,2,0.5637,0.23338,48,192,f7406e1a6d9d20a7
23,1,C2,14,362,0.9005,2,0.57197,0.21316,48,192,846af15c87bf7460
23,1,C2,15,352,0.8756,2,0.57217,0.20354,48,192,af62dd1877a695d1
23,1,C2,16,353,0.8781,2,0.56866,0.21379,48,192,fd93f8f5e83ce66f
23,1,C2,17,348,0.8657,2,0.55664,0.21556,48,192,8c0625ac149ce8fd
23,1,C2,18,349,0.8682,2,0.55754,0.23546,48,192,e828aa353fb209b7
23,1,C2,19,362,0.9005,2,0.55689,0.24288,48,192,35cc182ecc0935ed
23,1,C2,20,342,0.8507,2,0.57809,0.21249,48,192,6ebdf35d401ec838
23,1,C3,1,349,0.8682,2,0.56461,0.21428,48,192,33d65a3f38dc74ad
23,1,C3,2,353,0.8781,2,0.5629,0.23619,48,192,a80eb44acdd1bf70
23,1,C3,3,369,0.9179,2,0.57087,0.20159,48,192,1234a6fc4c3beac9
23,1,C3,4,358,0.8905,2,0.56024,0.2367,48,192,ff442dc76fbf4dac
23,1,C3,5,358,0.8905,2,0.54877,0.20683,48,192,6fa22f11eeb63074
23,1,C3,6,360,0.8955,2,0.56671,0.21175,48,192,fee17ec90778a82d
23,1,C3,7,362,0.9005,2,0.57979,0.20934,48,192,3c87cff383d69c36
23,1,C3,8,343,0.8532,2,0.5642,0.20265,48,192,907caaa2af0cef48
23,1,C3,9,358,0.8905,2,0.56405,0.24115,48,192,bd4b401dc3c16174
23,1,C3,10,374,0.9303,2,0.55644,0.22304,48,192,ee08fb6ac9bf4e70
23,1,C3,11,367,0.9129,2,0.56065,0.23574,48,192,b210dfe0bc693a33
23,1,C3,12,374,0.9303,2,0.55413,0.22764,48,192,36d323c25caba7e9
23,1,C3,13,361,0.898,2,0.56405,0.23464,48,192,76fd58737face54d
23,1,C3,14,370,0.9204,2,0.57293,0.21533,48,192,eae0c55818d990f1
23,1,C3,15,363,0.903,2,0.57227,0.20319,48,192,12988cb49200905a
23,1,C3,16,361,0.898,2,0.56726,0.2068,48,192,0f7db6db3464a1f7
23,1,C3,17,357,0.8881,2,0.55744,0.21509,48,192,5beda23d9e4dbdcc
23,1,C3,18,358,0.8905,2,0.56481,0.239,48,192,45b06eeab593cfd9
23,1,C3,19,367,0.9129,2,0.55689,0.23085,48,192,78d73bae83acd722
23,1,C3,20,351,0.8731,2,0.58034,0.2095,48,192,7a429e43f4aef8a7
23,2,C0,1,330,0.8209,2,0.55032,0.18954,48,192,04c07d17f8584cd3
23,2,C0,2,339,0.8433,2,0.55112,0.21681,48,192,dde0ac17d382209a
23,2,C0,3,342,0.8507,2,0.54827,0.19843,48,192,1383e61b1f7045ab
23,2,C0,4,316,0.7861,2,0.55959,0.18782,48,192,7347262af1fde411
23,2,C0,5,331,0.8234,2,0.56506,0.19709,48,192,0fec363d27281b45
23,2,C0,6,323,0.8035,2,0.56836,0.20471,48,192,d54f4a45bbe29aee
23,2,C0,7,320,0.796,2,0.53624,0.16834,48,192,fca1893d137e186a
23,2,C0,8,325,0.8085,2,0.53373,0.20112,48,192,5a9a5c35bb59498b
23,2,C0,9,322,0.801,2,0.55298,0.22352,48,192,4c781d8725ee2199
23,2,C0,10,312,0.7761,2,0.54586,0.16012,48,192,e46c8b36c24951cd
23,2,C0,11,313,0.7786,2,0.53679,0.20783,48,192,e2cda396047034c4
23,2,C0,12,328,0.8159,2,0.5398,0.22026,48,192,9d4a73f8dbf73c92
23,2,C0,13,320,0.796,2,0.55593,0.22269,48,192,2c55981c4c947871
23,2,C0,14,338,0.8408,2,0.5426,0.21231,48,192,8457d8e044cbc281
23,2,C0,15,328,0.8159,2,0.55187,0.23307,48,192,be5130d2547c6d3a
23,2,C0,16,326,0.8109,2,0.56636,0.18292,48,192,dfb97ca925452f5d
23,2,C0,17,332,0.8259,2,0.56491,0.20299,48,192,87e6128a14f508c9
23,2,C0,18,320,0.796,2,0.55077,0.22958,48,192,0ea402fe26920d92
23,2,C0,19,331,0.8234,2,0.54776,0.2002,48,192,1962bfd494c5f2f9
23,2,C0,20,326,0.8109,2,0.55423,0.2115,48,192,0788b77fe684ed1c
23,2,C1,1,347,0.8632,2,0.55799,0.19196,48,192,3e7260b6fc65abe3
23,2,C1,2,357,0.8881,2,0.55112,0.23097,48,192,89da29d110765fb0
23,2,C1,3,356,0.8856,2,0.5608,0.1885,48,192,09d33157f7220d02
23,2,C1,4,337,0.8383,2,0.55929,0.19057,48,192,786fd5d67bbbfc72
23,2,C1,5,344,0.8557,2,0.56305,0.23546,48,192,dd139c4d608243df
23,2,C1,6,347,0.8632,2,0.55919,0.2297,48,192,dedb1756da30b119
23,2,C1,7,348,0.8657,2,0.5608,0.2101,48,192,c0a3950f26775c61
23,2,C1,8,338,0.8408,2,0.54165,0.20663,48,192,5910c8c5b7b8a2a8
23,2,C1,9,336,0.8358,2,0.5614,0.23147,48,192,ec81bccc79364e3f
23,2,C1,10,339,0.8433,2,0.54887,0.20193,48,192,b8929e96aea2648d
23,2,C1,11,338,0.8408,2,0.54952,0.22498,48,192,4dd66d1d9cc8e32b
23,2,C1,12,347,0.8632,2,0.54531,0.21024,48,192,0d5a604ed492c587
23,2,C1,13,341,0.8483,2,0.56024,0.22755,48,192,391a00ec8244d3f7
23,2,C1,14,356,0.8856,2,0.54355,0.211,48,192,2a3c843020553e51
23,2,C1,15,348,0.8657,2,0.55263,0.24119,48,192,4a7a7d0963208c70
23,2,C1,16,343,0.8532,2,0.55634,0.18921,48,192,b6f98e289a3762e6
23,2,C1,17,353,0.8781,2,0.55107,0.21202,48,192,9f2232560e38514e
23,2,C1,18,341,0.8483,2,0.5609,0.23721,48,192,7630683fe85787ff
23,2,C1,19,348,0.8657,2,0.54812,0.22278,48,192,4781d3faf7551dbf
23,2,C1,20,341,0.8483,2,0.55508,0.22245,48,192,3ff416677006ddd2
23,2,C2,1,355,0.8831,2,0.56034,0.19377,48,192,0c2e4dedbc80f52c
23,2,C2,2,363,0.903,2,0.54847,0.2284,48,192,4851569a3f24c227
23,2,C2,3,359,0.893,2,0.57784,0.21425,48,192,6973355d2b7bba5e
23,2,C2,4,343,0.8532,2,0.56085,0.20651,48,192,d0a9fda43b73ad3e
23,2,C2,5,354,0.8806,2,0.56736,0.22285,48,192,199ff5030aa6f092
23,2,C2,6,350,0.8706,2,0.54551,0.21367,48,192,e4fcae450df508fe
23,2,C2,7,360,0.8955,2,0.55042,0.20718,48,192,eb4b303be2ef5a07
23,2,C2,8,343,0.8532,2,0.54456,0.22333,48,192,3a4b9f4d516b99ec
23,2,C2,9,341,0.8483,2,0.56541,0.2359,48,192,502eb7068d2666e1
23,2,C2,10,345,0.8582,2,0.53493,0.1998,48,192,8e423dbc6388d2f3
23,2,C2,11,342,0.8507,2,0.55072,0.22485,48,192,b95834832c7bd9bc
23,2,C2,12,351,0.8731,2,0.54711,0.21867,48,192,b2b004e743eb0412
23,2,C2,13,347,0.8632,2,0.55548,0.20196,48,192,3e849b548261771a
23,2,C2,14,360,0.8955,2,0.54516,0.22275,48,192,ac6deed47344ccf6
23,2,C2,15,353,0.8781,2,0.55944,0.23821,48,192,724568d459a7a0ff
23,2,C2,16,351,0.8731,2,0.56516,0.20408,48,192,f4d3a99bbf5bf037
23,2,C2,17,347,0.8632,2,0.55613,0.21876,48,192,c77493d39ae5c7f3
23,2,C2,18,348,0.8657,2,0.56009,0.23802,48,192,57743ac1836307d1
23,2,C2,19,349,0.8682,2,0.55152,0.22941,48,192,abc2fcb3ed81f0b7
23,2,C2,20,351,0.8731,2,0.55999,0.217,48,192,947b217591819f2e
23,2,C3,1,361,0.898,2,0.56541,0.19768,48,192,5b46a6b1447b314c
23,2,C3,2,367,0.9129,2,0.55022,0.22951,48,192,945296fe3386f310
23,2,C3,3,364,0.9055,2,0.57949,0.21566,48,192,ab166bbedc466d2a
23,2,C3,4,351,0.8731,2,0.5643,0.20368,48,192,90aba81679a1655c
23,2,C3,5,361,0.898,2,0.56681,0.22604,48,192,6021a8206c2c81b7
23,2,C3,6,363,0.903,2,0.54902,0.20982,48,192,6b3637dea2cd0d28
23,2,C3,7,364,0.9055,2,0.54817,0.20762,48,192,0bf2769c37df29a8
23,2,C3,8,350,0.8706,2,0.54807,0.21904,48,192,4612920b12096624
23,2,C3,9,345,0.8582,2,0.56626,0.22572,48,192,57c3471fc6947210
23,2,C3,10,354,0.8806,2,0.54005,0.20334,48,192,b64a45425794e536
23,2,C3,11,351,0.8731,2,0.55288,0.22903,48,192,cd464795ddbc8062
23,2,C3,12,359,0.893,2,0.54862,0.22331,48,192,e70cc88729b1a855
23,2,C3,13,356,0.8856,2,0.55127,0.20447,48,192,c76683e5349616d1
23,2,C3,14,367,0.9129,2,0.54386,0.22242,48,192,58fd845c8d4e5511
23,2,C3,15,359,0.893,2,0.55759,0.24315,48,192,c07ab1d236150d76
23,2,C3,16,355,0.8831,2,0.56516,0.19407,48,192,4c97bfbc7c7e15d7
23,2,C3,17,360,0.8955,2,0.55187,0.21324,48,192,ef4da0bdbe69227f
23,2,C3,18,355,0.8831,2,0.5635,0.23542,48,192,ff0f9abe667f625f
23,2,C3,19,359,0.893,2,0.55994,0.23186,48,192,4724af0a400773a6
23,2,C3,20,360,0.8955,2,0.55694,0.22441,48,192,5b550ea0ef8aa371
23,3,C0,1,331,0.8234,2,0.54646,0.21462,48,192,ab9b62b627236659
23,3,C0,2,337,0.8383,2,0.55288,0.2168,48,192,720a0e03f7ddd521
23,3,C0,3,318,0.791,2,0.54802,0.22086,48,192,e336cf42eb354778
23,3,C0,4,324,0.806,2,0.5631,0.20325,48,192,6d57557afce9634b
23,3,C0,5,325,0.8085,2,0.55794,0.19349,48,192,c5a9f1724d483fd2
23,3,C0,6,329,0.8184,2,0.55223,0.1891,48,192,da13481f89710e9d
23,3,C0,7,322,0.801,2,0.55463,0.17091,48,192,e981f3ba94440132
23,3,C0,8,341,0.8483,2,0.55428,0.2244,48,192,6dc6c6fdeeadcb24
23,3,C0,9,336,0.8358,2,0.55338,0.23278,48,192,2b28921a726daebf
23,3,C0,10,328,0.8159,2,0.53674,0.20969,48,192,55a3a62b64495f4d
23,3,C0,11,329,0.8184,2,0.56014,0.2266,48,192,fa69f9e2322fe40e
23,3,C0,12,331,0.8234,2,0.55137,0.22546,48,192,56273018587e7784
23,3,C0,13,328,0.8159,2,0.5631,0.2191,48,192,9e99ba7f15751139
23,3,C0,14,316,0.7861,2,0.55939,0.19664,48,192,2ccb775572b6ebfa
23,3,C0,15,336,0.8358,2,0.56024,0.20563,48,192,29c16c1dfd5ad020
23,3,C0,16,327,0.8134,2,0.55218,0.16183,48,192,752cca1bb45377ba
23,3,C0,17,323,0.8035,2,0.53107,0.19472,48,192,a40e3308849fed3e
23,3,C0,18,331,0.8234,2,0.57267,0.17419,48,192,7338fbf3b3c866a5
23,3,C0,19,327,0.8134,2,0.55223,0.23445,48,192,d8a38061d21af098
23,3,C0,20,318,0.791,2,0.56811,0.23064,48,192,9ffe919d645fd1fd
23,3,C1,1,353,0.8781,2,0.55408,0.22796,48,192,3cde499676b4830c
23,3,C1,2,359,0.893,2,0.55082,0.2314,48,192,ef4580968523311f
23,3,C1,3,338,0.8408,2,0.55448,0.22308,48,192,34a4fb24e308fc34
23,3,C1,4,341,0.8483,2,0.5623,0.23964,48,192,b7c9583e58a233e9
23,3,C1,5,346,0.8607,2,0.55613,0.19816,48,192,b74c2bce0fb2ce91
23,3,C1,6,340,0.8458,2,0.55052,0.19614,48,192,66f8bc73c5499baa
23,3,C1,7,341,0.8483,2,0.55238,0.16728,48,192,01bbc112005870f2
23,3,C1,8,360,0.8955,2,0.55824,0.2405,48,192,738aecc7b9c83b47
23,3,C1,9,351,0.8731,2,0.56065,0.24019,48,192,3fa6df0fd912914d
23,3,C1,10,342,0.8507,2,0.54571,0.22198,48,192,a4f3ee9b0a562b7a
23,3,C1,11,347,0.8632,2,0.55919,0.22151,48,192,49a15b41c77eb00c
23,3,C1,12,351,0.8731,2,0.55874,0.22587,48,192,27d9c39539e8a6ef
23,3,C1,13,344,0.8557,2,0.56365,0.21894,48,192,6c928570f605ddcb
23,3,C1,14,345,0.8582,2,0.55308,0.20349,48,192,95f5fb0608ae794c
23,3,C1,15,363,0.903,2,0.57919,0.20968,48,192,16ad22f2503f5344
23,3,C1,16,347,0.8632,2,0.56195,0.18436,48,192,d32c2264813069ad
23,3,C1,17,342,0.8507,2,0.53749,0.21462,48,192,8d415fccb74fe63b
23,3,C1,18,350,0.8706,2,0.55353,0.17974,48,192,e27f751fe50b4b9a
23,3,C1,19,342,0.8507,2,0.55498,0.23066,48,192,5a3c92939a21fd05
23,3,C1,20,343,0.8532,2,0.57413,0.2052,48,192,6e6818cb37f9a7ed
23,3,C2,1,356,0.8856,2,0.55518,0.22948,48,192,b43447f0fff02bc2
23,3,C2,2,364,0.9055,2,0.54646,0.24157,48,192,4bd2589d9dd192b0
23,3,C2,3,343,0.8532,2,0.55453,0.22684,48,192,9fec9543915fcb10
23,3,C2,4,347,0.8632,2,0.5626,0.23064,48,192,5c2c8ec2136b56bd
23,3,C2,5,351,0.8731,2,0.56085,0.20981,48,192,b2f5a19e95e73322
23,3,C2,6,346,0.8607,2,0.55769,0.21632,48,192,54f319e76abc8413
23,3,C2,7,346,0.8607,2,0.55794,0.17951,48,192,ec4aba378db4f321
23,3,C2,8,357,0.8881,2,0.55152,0.22296,48,192,eb523d4efa4f2727
23,3,C2,9,355,0.8831,2,0.55844,0.23965,48,192,29b4c0cac4a8d978
23,3,C2,10,347,0.8632,2,0.54461,0.21987,48,192,0925924b306513a7
23,3,C2,11,352,0.8756,2,0.55438,0.21727,48,192,5fb15dfca9ce955b
23,3,C2,12,348,0.8657,2,0.55654,0.22414,48,192,654f5c67069cb1c2
23,3,C2,13,347,0.8632,2,0.56481,0.23582,48,192,4ae3cf33b5c7d4ed
23,3,C2,14,351,0.8731,2,0.55062,0.21576,48,192,82cc77433dd878d9
23,3,C2,15,368,0.9154,2,0.5609,0.22564,48,192,38d49ee96b51145b
23,3,C2,16,357,0.8881,2,0.57212,0.20456,48,192,ef85ee67341be778
23,3,C2,17,340,0.8458,2,0.53528,0.21356,48,192,ae529cbc95bd9d46
23,3,C2,18,356,0.8856,2,0.54797,0.19806,48,192,d6c77de7837f9b64
23,3,C2,19,343,0.8532,2,0.55503,0.22944,48,192,571971cb71dea6c5
23,3,C2,20,347,0.8632,2,0.56696,0.20064,48,192,fd9abccdc98b02b0
23,3,C3,1,360,0.8955,2,0.55528,0.23006,48,192,15799189c3447f05
23,3,C3,2,366,0.9104,2,0.54661,0.24075,48,192,4c76e2e78cabdf1c
23,3,C3,3,353,0.8781,2,0.55363,0.22675,48,192,d01973215c84d4d4
23,3,C3,4,354,0.8806,2,0.56165,0.23896,48,192,bd25a2a1ebfd37b7
23,3,C3,5,357,0.8881,2,0.55869,0.20325,48,192,31f63b712bb20347
23,3,C3,6,351,0.8731,2,0.55834,0.21007,48,192,130daa6c2f43b19b
23,3,C3,7,352,0.8756,2,0.55383,0.1785,48,192,12c1090a6caf1469
23,3,C3,8,368,0.9154,2,0.56586,0.23012,48,192,296a9697100022cb
23,3,C3,9,364,0.9055,2,0.56075,0.24117,48,192,d4369b387d5bb586
23,3,C3,10,355,0.8831,2,0.54671,0.22212,48,192,5cbce757dfd6baf5
23,3,C3,11,360,0.8955,2,0.55739,0.22209,48,192,fd4a2613d893b8ce
23,3,C3,12,357,0.8881,2,0.55729,0.22353,48,192,8dd4adefa5b981df
23,3,C3,13,359,0.893,2,0.56661,0.23826,48,192,d8164117ac858f4f
23,3,C3,14,358,0.8905,2,0.55428,0.22221,48,192,5d5e17b6e3335904
23,3,C3,15,376,0.9353,2,0.56461,0.23004,48,192,3cae554519630bef
23,3,C3,16,359,0.893,2,0.57052,0.19534,48,192,3f6d1aa9dbb8e7ca
23,3,C3,17,352,0.8756,2,0.53809,0.21559,48,192,8243d0c3070521ca
23,3,C3,18,362,0.9005,2,0.55909,0.19973,48,192,535977d5d3bd7f44
23,3,C3,19,350,0.8706,2,0.55348,0.23325,48,192,4ecf8535144c4348
23,3,C3,20,353,0.8781,2,0.57287,0.20327,48,192,257b9b4a504912c6
23,4,C0,1,322,0.801,2,0.54536,0.16677,48,192,92699a82171506db
23,4,C0,2,337,0.8383,2,0.56856,0.22819,48,192,c6b8910f7af6b358
23,4,C0,3,324,0.806,2,0.55343,0.23084,48,192,c8d19f10512acb3c
23,4,C0,4,326,0.8109,2,0.53909,0.21297,48,192,215a4ce0a64eab9a
23,4,C0,5,321,0.7985,2,0.53604,0.21996,48,192,d48586c2b123f7c4
23,4,C0,6,326,0.8109,2,0.55458,0.1878,48,192,f760e0a997c65725
23,4,C0,7,317,0.7886,2,0.57603,0.20886,48,192,188be518df6f3166
23,4,C0,8,323,0.8035,2,0.57338,0.21571,48,192,a658b8582b096bc0
23,4,C0,9,335,0.8333,2,0.54877,0.22357,48,192,c35ba9ebbb253c2c
23,4,C0,10,336,0.8358,2,0.53694,0.2129,48,192,be568a3229ba97db
23,4,C0,11,319,0.7935,2,0.56721,0.19281,48,192,9d020cbd17b6a81a
23,4,C0,12,331,0.8234,2,0.55017,0.21627,48,192,6874914a86da159b
23,4,C0,13,333,0.8284,2,0.56471,0.24304,48,192,065e50c400fad71f
23,4,C0,14,327,0.8134,2,0.55448,0.22302,48,192,4b608350b586e46c
23,4,C0,15,337,0.8383,2,0.56541,0.19469,48,192,c0c2cebdeaa37aab
23,4,C0,16,339,0.8433,2,0.54566,0.21505,48,192,09f7b44dbe74e1c9
23,4,C0,17,315,0.7836,2,0.54922,0.20189,48,192,671a30d2176d1010
23,4,C0,18,322,0.801,2,0.5413,0.21081,48,192,7fb364cda93cdb67
23,4,C0,19,326,0.8109,2,0.51343,0.1525,48,192,39472e066c1bf9fc
23,4,C0,20,326,0.8109,2,0.55458,0.22072,48,192,1f8b2ce6716c512f
23,4,C1,1,346,0.8607,2,0.55358,0.17123,48,192,b2c717d27c2fd0a7
23,4,C1,2,360,0.8955,2,0.55964,0.23487,48,192,beae6a8cc981a50e
23,4,C1,3,345,0.8582,2,0.55298,0.2292,48,192,d062e00ae2adb040
23,4,C1,4,340,0.8458,2,0.54591,0.22019,48,192,20b41f634f1bb7f8
23,4,C1,5,344,0.8557,2,0.54932,0.23919,48,192,6c37f1d7eb89077f
23,4,C1,6,344,0.8557,2,0.56491,0.18846,48,192,59c6576d208e237e
23,4,C1,7,349,0.8682,2,0.56851,0.24149,48,192,1c022c244534fe8d
23,4,C1,8,347,0.8632,2,0.57227,0.21693,48,192,bf54dc571d93be70
23,4,C1,9,349,0.8682,2,0.54967,0.22205,48,192,22d719288a280e54
23,4,C1,10,353,0.8781,2,0.55368,0.22614,48,192,f209b40d4aaeffed
23,4,C1,11,339,0.8433,2,0.57373,0.20168,48,192,833fbb226ac2c255
23,4,C1,12,348,0.8657,2,0.55518,0.22383,48,192,4c1081a80c439f05
23,4,C1,13,349,0.8682,2,0.57693,0.21017,48,192,66a7a804683cb9ae
23,4,C1,14,346,0.8607,2,0.55523,0.22557,48,192,8d8915539e1d4c3a
23,4,C1,15,352,0.8756,2,0.57277,0.2072,48,192,cc920d1dcaed6e36
23,4,C1,16,360,0.8955,2,0.55042,0.22929,48,192,08dcdac87b462f3d
23,4,C1,17,345,0.8582,2,0.56927,0.20251,48,192,55ca2561e2f57aac
23,4,C1,18,336,0.8358,2,0.53233,0.20735,48,192,298a9843e9a77027
23,4,C1,19,349,0.8682,2,0.52737,0.19185,48,192,6fe70aa7064112d9
23,4,C1,20,344,0.8557,2,0.5645,0.23559,48,192,0ff5f96302d8b319
23,4,C2,1,352,0.8756,2,0.55228,0.2284,48,192,258b0428a9aa067f
23,4,C2,2,361,0.898,2,0.55298,0.22904,48,192,dd1c48f337b80807
23,4,C2,3,345,0.8582,2,0.55418,0.22562,48,192,1e78162ea5d9b6bc
23,4,C2,4,347,0.8632,2,0.54877,0.22644,48,192,5bd12e05882ff20c
23,4,C2,5,354,0.8806,2,0.54571,0.23706,48,192,08693c666c662701
23,4,C2,6,349,0.8682,2,0.54706,0.2322,48,192,0f720b4578376a63
23,4,C2,7,350,0.8706,2,0.57222,0.21821,48,192,2c59062fe548acaf
23,4,C2,8,350,0.8706,2,0.55749,0.23931,48,192,cd56fb830a114df2
23,4,C2,9,355,0.8831,2,0.55734,0.22977,48,192,012b1873b04f3a1f
23,4,C2,10,360,0.8955,2,0.55228,0.21834,48,192,a531a1cbf23e3187
23,4,C2,11,349,0.8682,2,0.57092,0.20628,48,192,a3445f7b498bc513
23,4,C2,12,350,0.8706,2,0.55804,0.22308,48,192,01b980d5875a6fb8
23,4,C2,13,359,0.893,2,0.56516,0.21328,48,192,43750e8c3dc9ccfb
23,4,C2,14,350,0.8706,2,0.55328,0.2264,48,192,51731f7fc58ca880
23,4,C2,15,357,0.8881,2,0.55854,0.225,48,192,3c6fde87bc1c263f
23,4,C2,16,366,0.9104,2,0.55273,0.23357,48,192,2c015bac4ee19f04
23,4,C2,17,356,0.8856,2,0.56335,0.23149,48,192,83a0625367bf29dc
23,4,C2,18,341,0.8483,2,0.54105,0.21701,48,192,050f628630eef39f
23,4,C2,19,353,0.8781,2,0.53168,0.19316,48,192,d4a90ebdc949f4c8
23,4,C2,20,345,0.8582,2,0.54952,0.22275,48,192,d35ae70c534a765c
23,4,C3,1,359,0.893,2,0.55097,0.22561,48,192,2f52ee4ad453cb4b
23,4,C3,2,366,0.9104,2,0.55573,0.23121,48,192,a8e45846f0554e62
23,4,C3,3,354,0.8806,2,0.55523,0.23501,48,192,0ceef7afd89165fc
23,4,C3,4,352,0.8756,2,0.54776,0.22831,48,192,058dee717211fbc3
23,4,C3,5,357,0.8881,2,0.54676,0.23708,48,192,0f739690d31d5320
23,4,C3,6,355,0.8831,2,0.55052,0.24127,48,192,a74d786b55a2883c
23,4,C3,7,359,0.893,2,0.57177,0.22319,48,192,5b91b4289184342f
23,4,C3,8,362,0.9005,2,0.56626,0.22153,48,192,3b6763175f6afaa5
23,4,C3,9,363,0.903,2,0.55618,0.22601,48,192,ed1e72051d5c55ae
23,4,C3,10,364,0.9055,2,0.55488,0.23025,48,192,4edcdf8aa470134a
23,4,C3,11,356,0.8856,2,0.57418,0.20724,48,192,52258c0bda9de793
23,4,C3,12,363,0.903,2,0.56365,0.21201,48,192,4dd1c58f853426a9
23,4,C3,13,366,0.9104,2,0.55844,0.2091,48,192,a3774a724129d897
