ratio,prox_norm,data_norm,client,round,step,mu
0.006079697773575194,0.000884944189023971,0.1455572664928006,CIMAS HCC CHITUNGWIZA PHARMACY,8,3,0.1
0.00815808944700469,0.0011699697522952748,0.14341222413598798,CIMAS HCC CHITUNGWIZA PHARMACY,8,4,0.1
0.010261294442936322,0.0014502454942239321,0.14133163240649949,CIMAS HCC CHITUNGWIZA PHARMACY,8,5,0.1
0.012388644628096843,0.0017259010221896216,0.1393131431242577,CIMAS HCC CHITUNGWIZA PHARMACY,8,6,0.1
0.014539467770454177,0.001997061393687892,0.13735450466392887,CIMAS HCC CHITUNGWIZA PHARMACY,8,7,0.1
0.01671308859956375,0.002263847305558697,0.1354535573764498,CIMAS HCC CHITUNGWIZA PHARMACY,8,8,0.1
0.018908829852923584,0.002526375274073676,0.13360822926242902,CIMAS HCC CHITUNGWIZA PHARMACY,8,9,0.1
0.02112601330510663,0.0027847578063804235,0.1318165318823919,CIMAS HCC CHITUNGWIZA PHARMACY,8,10,0.1
0.04012010290102569,0.013994880478552863,0.3488246406814445,ASHBRITTLE   PHARMACY,1,2,1.0
0.060332411658492756,0.020515390922501812,0.34003929825692525,ASHBRITTLE   PHARMACY,1,3,1.0
0.08060844721137655,0.026738526550003056,0.3317087411433147,ASHBRITTLE   PHARMACY,1,4,1.0
0.100919427010568,0.03267879211958261,0.32381071799149813,ASHBRITTLE   PHARMACY,1,5,1.0
0.12123652620982098,0.03834998312932995,0.3163236718194862,ASHBRITTLE   PHARMACY,1,6,1.0
0.14153112005202317,0.04376521469455212,0.3092267953398882,ASHBRITTLE   PHARMACY,1,7,1.0
0.16177500628943725,0.04893695051341925,0.3025000686809708,ASHBRITTLE   PHARMACY,1,8,1.0
0.18194060678479113,0.05387703164051921,0.2961242824931753,ASHBRITTLE   PHARMACY,1,9,1.0
0.20200114774699382,0.058596704844947556,0.29008104903611664,ASHBRITTLE   PHARMACY,1,10,1.0
0.040093871387662856,0.01579958672643764,0.39406488272667217,BALLANTYNE PARK PHARMACY,1,2,1.0
0.06025010545880803,0.02317620303939559,0.3846665970608261,BALLANTYNE PARK PHARMACY,1,3,1.0
0.0804369243235409,0.030226982667552017,0.375784913729051,BALLANTYNE PARK PHARMACY,1,4,1.0
0.10062265521615185,0.03696806884534025,0.3673930961762791,BALLANTYNE PARK PHARMACY,1,5,1.0
0.12077606554142228,0.043414787667361704,0.35946515953089925,BALLANTYNE PARK PHARMACY,1,6,1.0
0.1408666578706159,0.04958168078303268,0.3519759858899526,BALLANTYNE PARK PHARMACY,1,7,1.0
0.16086492496137672,0.055482538880408806,0.34490140652929796,BALLANTYNE PARK PHARMACY,1,8,1.0
0.18074256560274732,0.06113043544146018,0.33821825665470684,BALLANTYNE PARK PHARMACY,1,9,1.0
0.20047266269035144,0.06653776035463928,0.3319044076219659,BALLANTYNE PARK PHARMACY,1,10,1.0
0.04018181238792585,0.019732371166437276,0.491077181286293,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,2,1.0
0.06051454981755726,0.028882918308314066,0.4772888238513208,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,3,1.0
0.08096573296119741,0.0375893927984655,0.4642629841500985,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,4,1.0
0.10150181032298602,0.04587504589573247,0.45196283445344265,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,5,1.0
0.12208863840228011,0.053761951270070975,0.4403517966424214,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,6,1.0
0.14269191930128153,0.06127104050693284,0.4293939054640115,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,7,1.0
0.16327759414114168,0.06842214327011943,0.4190540877946391,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,8,1.0
0.18381219170470023,0.0752340306511278,0.40929837108951683,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,9,1.0
0.20426313259462633,0.08172446049766346,0.4000940329249285,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,10,1.0
0.040210804083670795,0.02775008122601147,0.6901150538613701,CIMAS BULAWAYO PHARMACY,1,2,1.0
0.06060500971107875,0.04058968505538043,0.6697414165740251,CIMAS BULAWAYO PHARMACY,1,3,1.0
0.08115233343122011,0.052786761884117094,0.6504651148306908,CIMAS BULAWAYO PHARMACY,1,4,1.0
0.10182039936571047,0.06437518081185904,0.6322424702012939,CIMAS BULAWAYO PHARMACY,1,5,1.0
0.12257545221283091,0.07538721179942129,0.615026993076269,CIMAS BULAWAYO PHARMACY,1,6,1.0
0.1433829877047028,0.0858535269543599,0.5987706653956408,CIMAS BULAWAYO PHARMACY,1,7,1.0
0.16420829948355894,0.09580322218942319,0.5834249699359155,CIMAS BULAWAYO PHARMACY,1,8,1.0
0.18501694541644007,0.10526385440046865,0.5689416943055596,CIMAS BULAWAYO PHARMACY,1,9,1.0
0.205775138805917,0.11426149002762616,0.5552735412580395,CIMAS BULAWAYO PHARMACY,1,10,1.0
0.04017970087582152,0.020875933434196137,0.5195641823893818,CIMAS CLINIC -MASVINGO PHARMACY,1,2,1.0
0.06051174493619507,0.03055795908909913,0.5049921981479814,CIMAS CLINIC -MASVINGO PHARMACY,1,3,1.0
0.08096698957666557,0.03976996848651978,0.49118744187546476,CIMAS CLINIC -MASVINGO PHARMACY,1,4,1.0
0.10151501022592892,0.048535955058327376,0.47811604363046545,CIMAS CLINIC -MASVINGO PHARMACY,1,5,1.0
0.12212456177222442,0.05687875832615584,0.46574380698487916,CIMAS CLINIC -MASVINGO PHARMACY,1,6,1.0
0.1427639965654708,0.06482008947097682,0.45403666912091994,CIMAS CLINIC -MASVINGO PHARMACY,1,7,1.0
0.16340163853358172,0.07238056350600926,0.4429610630320201,CIMAS CLINIC -MASVINGO PHARMACY,1,8,1.0
0.18400611402088063,0.07957973627510034,0.43248419596573734,CIMAS CLINIC -MASVINGO PHARMACY,1,9,1.0
0.2045466407253288,0.08643614479462604,0.42257425733378345,CIMAS CLINIC -MASVINGO PHARMACY,1,10,1.0
0.04021237123170583,0.023347061993214888,0.5805940131878289,CIMAS FIFE AVENUE PHARMACY,1,2,1.0
0.06060888457358728,0.03414820781349102,0.5634191761445557,CIMAS FIFE AVENUE PHARMACY,1,3,1.0
0.0811588200251912,0.04440819901646061,0.5471764991491569,CIMAS FIFE AVENUE PHARMACY,1,4,1.0
0.10182965113708746,0.05415562232657981,0.5318256688680312,CIMAS FIFE AVENUE PHARMACY,1,5,1.0
0.12258766568208337,0.06341767027561804,0.517325049977575,CIMAS FIFE AVENUE PHARMACY,1,6,1.0
0.143398518566455,0.07222015951623766,0.5036325356650652,CIMAS FIFE AVENUE PHARMACY,1,7,1.0
0.16422771674381212,0.08058756199721365,0.490706219358372,CIMAS FIFE AVENUE PHARMACY,1,8,1.0
0.18504103843320394,0.08854304570169587,0.47850491140460233,CIMAS FIFE AVENUE PHARMACY,1,9,1.0
0.20580489051538908,0.0961085221835034,0.4669885246304041,CIMAS FIFE AVENUE PHARMACY,1,10,1.0
0.040224116953987546,0.025348341779089387,0.6301777067744062,CIMAS FOURTH STREET PHARMACY,1,2,1.0
0.06064256082174061,0.037065022110277,0.6112047645749985,CIMAS FOURTH STREET PHARMACY,1,3,1.0
0.08122289482552854,0.04818862905559866,0.593288741544002,CIMAS FOURTH STREET PHARMACY,1,4,1.0
0.10193079872176675,0.05875110614232886,0.5763822797337003,CIMAS FOURTH STREET PHARMACY,1,5,1.0
0.12273075532456472,0.06878279688368737,0.5604365157029259,CIMAS FOURTH STREET PHARMACY,1,6,1.0
0.14358665655345698,0.07831246721927794,0.5454021223073914,CIMAS FOURTH STREET PHARMACY,1,7,1.0
0.164462329755579,0.087367343425621,0.5312301215449446,CIMAS FOURTH STREET PHARMACY,1,8,1.0
0.18532198794700833,0.09597316135955546,0.5178725008443056,CIMAS FOURTH STREET PHARMACY,1,9,1.0
0.20613060929869428,0.10415422360372381,0.505282664996147,CIMAS FOURTH STREET PHARMACY,1,10,1.0
0.04020312730368865,0.023095847350040617,0.5744788751277458,CIMAS HCC  MUTARE PHARMACY,1,2,1.0
0.06058037268301956,0.03378844471576883,0.5577457387488076,CIMAS HCC  MUTARE PHARMACY,1,3,1.0
0.08110042155849201,0.04395041824236325,0.5419258913551382,CIMAS HCC  MUTARE PHARMACY,1,4,1.0
0.10173030792233782,0.0536097422127031,0.5269790616738272,CIMAS HCC  MUTARE PHARMACY,1,5,1.0
0.12243601071948029,0.06279301962026673,0.5128639789165884,CIMAS HCC  MUTARE PHARMACY,1,6,1.0
0.1431829893330939,0.07152550432820882,0.49953911886708413,CIMAS HCC  MUTARE PHARMACY,1,7,1.0
0.16393665732950044,0.07983113433557074,0.4869632920178195,CIMAS HCC  MUTARE PHARMACY,1,8,1.0
0.18466279547481598,0.08773257326916031,0.47509609633915206,CIMAS HCC  MUTARE PHARMACY,1,9,1.0
0.20532790635884418,0.09525125770060026,0.463898256158776,CIMAS HCC  MUTARE PHARMACY,1,10,1.0
0.040226581934248294,0.02687401347120499,0.6680660443666696,CIMAS HCC CHINHOYI ST. PHARM,1,2,1.0
0.0606516057695716,0.03929334298686505,0.6478533006388792,CIMAS HCC CHINHOYI ST. PHARM,1,3,1.0
0.08124396598532686,0.051081926898892925,0.628747332547978,CIMAS HCC CHINHOYI ST. PHARM,1,4,1.0
0.10197040576421945,0.0622735309217011,0.610702001771894,CIMAS HCC CHINHOYI ST. PHARM,1,5,1.0
0.12279625020215382,0.0729002814493074,0.5936686285557988,CIMAS HCC CHINHOYI ST. PHARM,1,6,1.0
0.143686051273221,0.08299267318052293,0.5775972855062405,CIMAS HCC CHINHOYI ST. PHARM,1,7,1.0
0.1646041443733874,0.09257959689733217,0.5624378246961083,CIMAS HCC CHINHOYI ST. PHARM,1,8,1.0
0.18551512076337712,0.10168838235740063,0.5481406687442112,CIMAS HCC CHINHOYI ST. PHARM,1,9,1.0
0.20638422269367773,0.11034485203866345,0.5346574006407502,CIMAS HCC CHINHOYI ST. PHARM,1,10,1.0
0.040210204922769534,0.022683678231140408,0.5641273968811705,CIMAS HCC CHITUNGWIZA PHARMACY,1,2,1.0
0.06060333668502327,0.03317953581166236,0.5474869475274605,CIMAS HCC CHITUNGWIZA PHARMACY,1,3,1.0
0.08114967462731926,0.04315028014333497,0.5317369458534873,CIMAS HCC CHITUNGWIZA PHARMACY,1,4,1.0
0.10181768148536458,0.05262341455151378,0.51683964694362,CIMAS HCC CHITUNGWIZA PHARMACY,1,5,1.0
0.12257457793368798,0.06162512040792726,0.5027561297520113,CIMAS HCC CHITUNGWIZA PHARMACY,1,6,1.0
0.14338686161320283,0.07018027487756995,0.489447039205633,CIMAS HCC CHITUNGWIZA PHARMACY,1,7,1.0
0.1642207693571915,0.07831248001558387,0.4768731770172677,CIMAS HCC CHITUNGWIZA PHARMACY,1,8,1.0
0.18504268335578913,0.08604410038192166,0.46499596104797697,CIMAS HCC CHITUNGWIZA PHARMACY,1,9,1.0
0.20581948338293754,0.09339630678873258,0.4537777728990022,CIMAS HCC CHITUNGWIZA PHARMACY,1,10,1.0
0.040028301500077565,0.009789808648707547,0.24457217223390246,ASHBRITTLE   PHARMACY,2,2,1.0
0.0600558711183923,0.014383735937037755,0.2395059079016954,ASHBRITTLE   PHARMACY,2,3,1.0
0.08005443573067565,0.018789481347864085,0.234708810028677,ASHBRITTLE   PHARMACY,2,4,1.0
0.09999663983012899,0.023015800461238616,0.23016573857218706,ASHBRITTLE   PHARMACY,2,5,1.0
0.11985618199066325,0.027071001774624334,0.22586237376335877,ASHBRITTLE   PHARMACY,2,6,1.0
0.1396079305861927,0.03096297043799103,0.2217851830335295,ASHBRITTLE   PHARMACY,2,7,1.0
0.15922801921036428,0.03469919082516034,0.2179213871857406,ASHBRITTLE   PHARMACY,2,8,1.0
0.17869392250276814,0.03828676796939189,0.2142589262866441,ASHBRITTLE   PHARMACY,2,9,1.0
0.19798451331425784,0.04173244789711618,0.21078642565782352,ASHBRITTLE   PHARMACY,2,10,1.0
0.0399827427365764,0.011859577920160493,0.29661741812702846,BALLANTYNE PARK PHARMACY,2,2,1.0
0.059918033024760335,0.017444564840804738,0.2911404790874227,BALLANTYNE PARK PHARMACY,2,3,1.0
0.07977707268085676,0.022813879694600827,0.28597037880628107,BALLANTYNE PARK PHARMACY,2,4,1.0
0.0995325937037387,0.02797746749210472,0.2810885002693727,BALLANTYNE PARK PHARMACY,2,5,1.0
0.11915895918782904,0.032944748779429274,0.27647731235633577,BALLANTYNE PARK PHARMACY,2,6,1.0
0.13863223446821438,0.03772464884572369,0.2721203260586066,BALLANTYNE PARK PHARMACY,2,7,1.0
0.1579302311986938,0.04232562546688974,0.2680020484085748,BALLANTYNE PARK PHARMACY,2,8,1.0
0.17703252718106033,0.04675569520770306,0.264107935147328,BALLANTYNE PARK PHARMACY,2,9,1.0
0.19592046480575573,0.051022458316934256,0.26042434294712496,BALLANTYNE PARK PHARMACY,2,10,1.0
0.04012448471671525,0.014913382721053517,0.37167786269018,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,2,1.0
0.060337965338519026,0.021860562643649908,0.36230195236123397,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,3,1.0
0.08060514157134652,0.028491653627098497,0.35347191347439677,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,4,1.0
0.10089123405439936,0.034823101627076976,0.34515487845357085,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,5,1.0
0.12116227706072127,0.04087042182728768,0.33731969073844,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,6,1.0
0.1413853720724433,0.04664825007949991,0.32993689089418804,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,7,1.0
0.16152890329117223,0.05217039256655636,0.3229786837128086,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,8,1.0
0.1815627165579816,0.05744987346908021,0.31641889126908795,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,9,1.0
0.20145826351276963,0.06249898049807729,0.3102328959274273,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,10,1.0
0.040187252954654556,0.022705137697876448,0.5649835713701525,CIMAS BULAWAYO PHARMACY,2,2,1.0
0.06052785105800108,0.0332313235448398,0.5490253323713036,CIMAS BULAWAYO PHARMACY,2,3,1.0
0.0809871293924579,0.04324600131154431,0.5339860992229672,CIMAS BULAWAYO PHARMACY,2,4,1.0
0.10153016235117676,0.052776669305952796,0.5198127146040272,CIMAS BULAWAYO PHARMACY,2,5,1.0
0.12212218608373485,0.061849258590160314,0.5064539095930732,CIMAS BULAWAYO PHARMACY,2,6,1.0
0.1427289541566716,0.07048820753317446,0.49386060417566374,CIMAS BULAWAYO PHARMACY,2,7,1.0
0.16331703363698202,0.07871653850733482,0.48198609020969874,CIMAS BULAWAYO PHARMACY,2,8,1.0
0.18385404844816203,0.08655593490432908,0.4707861242921375,CIMAS BULAWAYO PHARMACY,2,9,1.0
0.2043088763075125,0.09402681712438943,0.46021895290964426,CIMAS BULAWAYO PHARMACY,2,10,1.0
0.040141840024918614,0.01613961700922709,0.4020647035414469,CIMAS CLINIC -MASVINGO PHARMACY,2,2,1.0
0.06039355818866286,0.023647712524208313,0.391560180149271,CIMAS CLINIC -MASVINGO PHARMACY,2,3,1.0
0.08072301439705658,0.03080689280986753,0.3816370466337646,CIMAS CLINIC -MASVINGO PHARMACY,2,4,1.0
0.10109819775250035,0.03763502724501871,0.37226209845158115,CIMAS CLINIC -MASVINGO PHARMACY,2,5,1.0
0.12148749824298859,0.04414900626154992,0.36340369914645015,CIMAS CLINIC -MASVINGO PHARMACY,2,6,1.0
0.14185994449083872,0.05036479212266674,0.355031804808857,CIMAS CLINIC -MASVINGO PHARMACY,2,7,1.0
0.16218540945443025,0.05629746859016566,0.3471179607311331,CIMAS CLINIC -MASVINGO PHARMACY,2,8,1.0
0.18243478604003116,0.0619612890951046,0.3396352770217222,CIMAS CLINIC -MASVINGO PHARMACY,2,9,1.0
0.20258013460820315,0.06736972314137799,0.33255838866764165,CIMAS CLINIC -MASVINGO PHARMACY,2,10,1.0
0.04018104187373991,0.018379968629778833,0.45742887124564474,CIMAS FIFE AVENUE PHARMACY,2,2,1.0
0.06050909132932005,0.026904933569631338,0.44464282934280963,CIMAS FIFE AVENUE PHARMACY,2,3,1.0
0.08094965296450005,0.03501809504370225,0.43259104593146575,CIMAS FIFE AVENUE PHARMACY,2,4,1.0
0.10146816939669338,0.04274143739465771,0.4212300039390536,CIMAS FIFE AVENUE PHARMACY,2,5,1.0
0.12203036621705532,0.05009568558952422,0.410518194302712,CIMAS FIFE AVENUE PHARMACY,2,6,1.0
0.14260254765660987,0.057100371779511966,0.4004162107749361,CIMAS FIFE AVENUE PHARMACY,2,7,1.0
0.16315184767158916,0.06377390120653215,0.3908867850206858,CIMAS FIFE AVENUE PHARMACY,2,8,1.0
0.18364644084775608,0.07013361659616972,0.3818947771185551,CIMAS FIFE AVENUE PHARMACY,2,9,1.0
0.20405571716563772,0.07619586043039102,0.3734071335454949,CIMAS FIFE AVENUE PHARMACY,2,10,1.0
0.04019103941814516,0.02024235552120765,0.5036534464960559,CIMAS FOURTH STREET PHARMACY,2,2,1.0
0.060537446621946274,0.029624112397117548,0.48935186484026727,CIMAS FOURTH STREET PHARMACY,2,3,1.0
0.0810030501460256,0.03854861975069113,0.4758909656018985,CIMAS FOURTH STREET PHARMACY,2,4,1.0
0.10155162695980934,0.04704071978383071,0.46321975523294984,CIMAS FOURTH STREET PHARMACY,2,5,1.0
0.12214728677367766,0.05512380158315738,0.45128961141228047,CIMAS FOURTH STREET PHARMACY,2,6,1.0
0.14275479849147357,0.06281987907533768,0.4400544131557845,CIMAS FOURTH STREET PHARMACY,2,7,1.0
0.16333986466002567,0.07014966841293784,0.4294705922460926,CIMAS FOURTH STREET PHARMACY,2,8,1.0
0.18386934935381063,0.07713266366878796,0.41949712630116187,CIMAS FOURTH STREET PHARMACY,2,9,1.0
0.20431146446459003,0.08378721005191406,0.4100954896069257,CIMAS FOURTH STREET PHARMACY,2,10,1.0
0.040164062867602546,0.018088243550546487,0.4503589094104563,CIMAS HCC  MUTARE PHARMACY,2,2,1.0
0.06045733568963525,0.026488921469033772,0.4381423886262161,CIMAS HCC  MUTARE PHARMACY,2,3,1.0
0.08084469635797353,0.03449102968623297,0.4266331774382526,CIMAS HCC  MUTARE PHARMACY,2,4,1.0
0.10129115110746319,0.04211574883478018,0.41578902376277826,CIMAS HCC  MUTARE PHARMACY,2,5,1.0
0.12176217936941351,0.049383045346177344,0.4055696571950674,CIMAS HCC  MUTARE PHARMACY,2,6,1.0
0.14222402923728478,0.05631173596526254,0.39593686290038055,CIMAS HCC  MUTARE PHARMACY,2,7,1.0
0.16264396707358458,0.06291955138633568,0.3868545050789935,CIMAS HCC  MUTARE PHARMACY,2,8,1.0
0.18299048487863767,0.06922319829080342,0.3782885123055081,CIMAS HCC  MUTARE PHARMACY,2,9,1.0
0.20323346903615755,0.07523841927484905,0.37020683468953275,CIMAS HCC  MUTARE PHARMACY,2,10,1.0
0.04020140026771898,0.021744978049164296,0.5409010110183932,CIMAS HCC CHINHOYI ST. PHARM,2,2,1.0
0.06056965626871839,0.031815141502075,0.525265346742708,CIMAS HCC CHINHOYI ST. PHARM,2,3,1.0
0.08106946569854831,0.04138916151396733,0.5105394633766345,CIMAS HCC CHINHOYI ST. PHARM,2,4,1.0
0.10166525558249916,0.05049402427563349,0.49666942739015374,CIMAS HCC CHINHOYI ST. PHARM,2,5,1.0
0.12232159596756555,0.059155150461123664,0.4836034879467161,CIMAS HCC CHINHOYI ST. PHARM,2,6,1.0
0.14300354845779498,0.06739647436215059,0.4712923216869789,CIMAS HCC CHINHOYI ST. PHARM,2,7,1.0
0.1636769573945764,0.07524052410329367,0.4596891663981214,CIMAS HCC CHINHOYI ST. PHARM,2,8,1.0
0.1843086907550838,0.08270850127291667,0.4487498713927862,CIMAS HCC CHINHOYI ST. PHARM,2,9,1.0
0.20486683703307043,0.08982035877425716,0.4384328868208084,CIMAS HCC CHINHOYI ST. PHARM,2,10,1.0
0.040179958811593024,0.017652218827605815,0.4393289428288977,CIMAS HCC CHITUNGWIZA PHARMACY,2,2,1.0
0.060506570760847304,0.025840258209309918,0.42706532339179726,CIMAS HCC CHITUNGWIZA PHARMACY,2,3,1.0
0.08094600435355302,0.033633010283890465,0.41549932640268966,CIMAS HCC CHITUNGWIZA PHARMACY,2,4,1.0
0.1014642883918312,0.04105146724609421,0.40459030361069603,CIMAS HCC CHITUNGWIZA PHARMACY,2,5,1.0
0.12202765042341787,0.048115432324307934,0.39429942441204524,CIMAS HCC CHITUNGWIZA PHARMACY,2,6,1.0
0.1426028107671903,0.05484358133041063,0.3845897639419384,CIMAS HCC CHITUNGWIZA PHARMACY,2,7,1.0
0.16315723546205238,0.061253523668475925,0.3754263394755941,CIMAS HCC CHITUNGWIZA PHARMACY,2,8,1.0
0.18365935144990453,0.06736186203961783,0.3667761075481727,CIMAS HCC CHITUNGWIZA PHARMACY,2,9,1.0
0.20407872718592837,0.07318425029479579,0.35860793186994155,CIMAS HCC CHITUNGWIZA PHARMACY,2,10,1.0
0.03989100614103384,0.007241776147417894,0.18153906977965767,ASHBRITTLE   PHARMACY,3,2,1.0
0.05965223432161927,0.010676134025378977,0.17897291101985954,ASHBRITTLE   PHARMACY,3,3,1.0
0.07926429058633697,0.013992770993229849,0.17653310071561817,ASHBRITTLE   PHARMACY,3,4,1.0
0.09870917110028085,0.01719637178148339,0.17421250315244985,ASHBRITTLE   PHARMACY,3,5,1.0
0.11797025087667903,0.020291404046161123,0.17200441548075432,ASHBRITTLE   PHARMACY,3,6,1.0
0.13703226268908678,0.023282129783354137,0.1699025421201654,ASHBRITTLE   PHARMACY,3,7,1.0
0.15588126755750265,0.02617261609237545,0.16790097041468244,ASHBRITTLE   PHARMACY,3,8,1.0
0.17450461813560864,0.028966745325287986,0.16599414751750435,ASHBRITTLE   PHARMACY,3,9,1.0
0.192890916248627,0.03166822465868189,0.16417685847820376,ASHBRITTLE   PHARMACY,3,10,1.0
0.0398559627962731,0.009559427827629509,0.2398493765285079,BALLANTYNE PARK PHARMACY,3,2,1.0
0.059548276815938404,0.014105298914607762,0.2368716555511209,BALLANTYNE PARK PHARMACY,3,3,1.0
0.07905897612781204,0.01850339754535208,0.23404549934264576,BALLANTYNE PARK PHARMACY,3,4,1.0
0.0983717001918873,0.02275945626475701,0.23136182682988718,BALLANTYNE PARK PHARMACY,3,5,1.0
0.1174716435324,0.02687893886281845,0.22881214610234799,BALLANTYNE PARK PHARMACY,3,6,1.0
0.13634549739430904,0.03086705501933031,0.22638851747383537,BALLANTYNE PARK PHARMACY,3,7,1.0
0.15498138525154861,0.03472877408466095,0.2240835183418515,BALLANTYNE PARK PHARMACY,3,8,1.0
0.1733687938380451,0.03846883804637868,0.22189020985123126,BALLANTYNE PARK PHARMACY,3,9,1.0
0.19149850117531306,0.04209177372940454,0.2198021053484401,BALLANTYNE PARK PHARMACY,3,10,1.0
0.04004183008540922,0.011565243832337176,0.2888290522103638,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,2,1.0
0.060091481684362416,0.016987178596446998,0.28268862940797757,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,3,1.0
0.08011621009437965,0.022184497393498474,0.2769039794489077,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,4,1.0
0.1000847073813665,0.027168239882923398,0.2714524585599329,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,5,1.0
0.11996724236670249,0.03194882171891395,0.2663128791545975,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,6,1.0
0.13973576947580915,0.03653607298696804,0.261465429531936,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,7,1.0
0.15936400851193666,0.04093927429571717,0.25689159477091555,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,8,1.0
0.17882749764259007,0.04516719062620219,0.2525740796109258,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,9,1.0
0.19810362204246568,0.049228103047746864,0.2484967338819998,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,10,1.0
0.04015114503923227,0.01902626268871946,0.4738660048207497,CIMAS BULAWAYO PHARMACY,3,2,1.0
0.060418586653610475,0.02787175782996844,0.46131098679553256,CIMAS BULAWAYO PHARMACY,3,3,1.0
0.08076778669822049,0.03630355390969624,0.4494806084675847,CIMAS BULAWAYO PHARMACY,3,4,1.0
0.10116480324594332,0.0443434539020922,0.4383288701139283,CIMAS BULAWAYO PHARMACY,3,5,1.0
0.12157652977123985,0.05201196808973215,0.42781257359128955,CIMAS BULAWAYO PHARMACY,3,6,1.0
0.14197089317338923,0.05932839387632075,0.4178912490454146,CIMAS BULAWAYO PHARMACY,3,7,1.0
0.1623170155487709,0.06631089198175151,0.40852705280197366,CIMAS BULAWAYO PHARMACY,3,8,1.0
0.1825853440367159,0.07297655872570628,0.399684646709823,CIMAS BULAWAYO PHARMACY,3,9,1.0
0.20274775254776461,0.07934149426399667,0.391331066643044,CIMAS BULAWAYO PHARMACY,3,10,1.0
0.04008631208190132,0.0127809660318693,0.3188361654660623,CIMAS CLINIC -MASVINGO PHARMACY,3,2,1.0
0.06022743235458837,0.01875216158020729,0.311355819882942,CIMAS CLINIC -MASVINGO PHARMACY,3,3,1.0
0.0803925016065448,0.02446224425381697,0.3042851480544733,CIMAS CLINIC -MASVINGO PHARMACY,3,4,1.0
0.10055148038509243,0.02992406943498419,0.2975994915279305,CIMAS CLINIC -MASVINGO PHARMACY,3,5,1.0
0.12067530000173389,0.03514978355641575,0.291275708914009,CIMAS CLINIC -MASVINGO PHARMACY,3,6,1.0
0.14073599081138444,0.04015086629317852,0.28529209949563683,CIMAS CLINIC -MASVINGO PHARMACY,3,7,1.0
0.16070678912707217,0.04493817037358586,0.2796283257084608,CIMAS CLINIC -MASVINGO PHARMACY,3,8,1.0
0.18056222414446302,0.04952195906854895,0.2742653359704284,CIMAS CLINIC -MASVINGO PHARMACY,3,9,1.0
0.20027818626063373,0.05391194143859212,0.26918528894821003,CIMAS CLINIC -MASVINGO PHARMACY,3,10,1.0
0.040135283158724035,0.014805098164004602,0.36887987323907745,CIMAS FIFE AVENUE PHARMACY,3,2,1.0
0.06037180586930608,0.021696282994319048,0.35937773737110884,CIMAS FIFE AVENUE PHARMACY,3,3,1.0
0.08067598510971759,0.028270166915913802,0.3504161353278425,CIMAS FIFE AVENUE PHARMACY,3,4,1.0
0.10101491864169165,0.0345431657338288,0.3419610310864704,CIMAS FIFE AVENUE PHARMACY,3,5,1.0
0.12135657427525072,0.04053073970467807,0.33398058528538943,CIMAS FIFE AVENUE PHARMACY,3,6,1.0
0.14166995100509533,0.046247453682098094,0.3264450460665067,CIMAS FIFE AVENUE PHARMACY,3,7,1.0
0.16192521450842648,0.05170703378815442,0.3193266344906625,CIMAS FIFE AVENUE PHARMACY,3,8,1.0
0.18209380923190946,0.056922420649220665,0.31259942822507436,CIMAS FIFE AVENUE PHARMACY,3,9,1.0
0.20214854908287866,0.0619058192862521,0.3062392461737205,CIMAS FIFE AVENUE PHARMACY,3,10,1.0
0.040144893172645364,0.016563563445610878,0.41259453286818687,CIMAS FOURTH STREET PHARMACY,3,2,1.0
0.06039889601417171,0.024267717075834153,0.4017907391906648,CIMAS FOURTH STREET PHARMACY,3,3,1.0
0.08072671981042855,0.03161395883327471,0.3916170371781998,CIMAS FOURTH STREET PHARMACY,3,4,1.0
0.10109382163259881,0.0386211499223855,0.38203274244339863,CIMAS FOURTH STREET PHARMACY,3,5,1.0
0.12146661773949723,0.04530702843013829,0.3729998354552506,CIMAS FOURTH STREET PHARMACY,3,6,1.0
0.1418126630405351,0.05168828134959524,0.3644828341938751,CIMAS FOURTH STREET PHARMACY,3,7,1.0
