seed,condition,round,client_id,n_train,n_test,prevalence,auroc
7,cold_fed,12,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8117647058823528
7,cold_fed,12,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.6994791666666667
7,cold_fed,12,CLIQUE PHARMACY,94,24,0.4166666666666667,0.9428571428571428
7,cold_fed,12,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.8557692307692307
7,cold_fed,12,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.9510582010582009
7,cold_fed,12,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7564102564102564
7,cold_fed,12,MEDICINE CHEST,94,24,0.3333333333333333,0.7109375
7,cold_fed,12,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7796493902439025
7,cold_fed,12,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.9102564102564101
7,cold_fed,12,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8492307692307692
7,cold_fed,12,WATERSHED PHARMACY,97,25,0.36,0.7916666666666667
7,cold_fed,13,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6428571428571429
7,cold_fed,13,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6071428571428571
7,cold_fed,13,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.6857142857142857
7,cold_fed,13,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.866504854368932
7,cold_fed,13,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8020022246941045
7,cold_fed,13,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7386759581881532
7,cold_fed,13,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8071266968325793
7,cold_fed,13,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7355334538878843
7,cold_fed,13,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8428333333333333
7,cold_fed,13,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7457449594134591
7,cold_fed,13,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8450956937799043
7,cold_fed,13,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8304398148148149
7,cold_fed,13,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8109803921568628
7,cold_fed,13,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.6989583333333333
7,cold_fed,13,CLIQUE PHARMACY,94,24,0.4166666666666667,0.9357142857142857
7,cold_fed,13,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.8557692307692307
7,cold_fed,13,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.9484126984126984
7,cold_fed,13,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7564102564102564
7,cold_fed,13,MEDICINE CHEST,94,24,0.3333333333333333,0.7265625
7,cold_fed,13,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7798272357723577
7,cold_fed,13,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.9102564102564101
7,cold_fed,13,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8492307692307692
7,cold_fed,13,WATERSHED PHARMACY,97,25,0.36,0.7847222222222222
7,cold_fed,14,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6428571428571429
7,cold_fed,14,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6071428571428571
7,cold_fed,14,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.6869047619047619
7,cold_fed,14,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8669382801664355
7,cold_fed,14,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8042269187986651
7,cold_fed,14,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7391114982578397
7,cold_fed,14,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.807389301874596
7,cold_fed,14,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7356841470765522
7,cold_fed,14,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8430000000000001
7,cold_fed,14,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7470542026708563
7,cold_fed,14,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8456937799043063
7,cold_fed,14,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.830295138888889
7,cold_fed,14,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8109803921568628
7,cold_fed,14,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.6989583333333333
7,cold_fed,14,CLIQUE PHARMACY,94,24,0.4166666666666667,0.9357142857142857
7,cold_fed,14,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.846153846153846
7,cold_fed,14,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.9484126984126984
7,cold_fed,14,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7564102564102564
7,cold_fed,14,MEDICINE CHEST,94,24,0.3333333333333333,0.7265625
7,cold_fed,14,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7800813008130082
7,cold_fed,14,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.9102564102564101
7,cold_fed,14,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8492307692307692
7,cold_fed,14,WATERSHED PHARMACY,97,25,0.36,0.7847222222222222
7,cold_fed,15,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6428571428571429
7,cold_fed,15,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6071428571428571
7,cold_fed,15,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.6857142857142857
7,cold_fed,15,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8675450762829403
7,cold_fed,15,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8031145717463848
7,cold_fed,15,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.742595818815331
7,cold_fed,15,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8077125080801552
7,cold_fed,15,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7361362266425557
7,cold_fed,15,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8430555555555556
7,cold_fed,15,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7475778999738151
7,cold_fed,15,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8462918660287082
7,cold_fed,15,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8305844907407408
7,cold_fed,15,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8094117647058824
7,cold_fed,15,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.6979166666666667
7,cold_fed,15,CLIQUE PHARMACY,94,24,0.4166666666666667,0.9357142857142857
7,cold_fed,15,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.846153846153846
7,cold_fed,15,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.9484126984126984
7,cold_fed,15,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7564102564102564
7,cold_fed,15,MEDICINE CHEST,94,24,0.3333333333333333,0.7265625
7,cold_fed,15,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7803099593495935
7,cold_fed,15,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.9102564102564101
7,cold_fed,15,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8492307692307692
7,cold_fed,15,WATERSHED PHARMACY,97,25,0.36,0.7847222222222222
7,cold_fed,16,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6428571428571429
7,cold_fed,16,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.5982142857142857
7,cold_fed,16,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.6869047619047619
7,cold_fed,16,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8677184466019418
7,cold_fed,16,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8008898776418243
7,cold_fed,16,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7447735191637631
7,cold_fed,16,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8079549127343246
7,cold_fed,16,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7361362266425557
7,cold_fed,16,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8437777777777778
7,cold_fed,16,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7467923540193768
7,cold_fed,16,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.84688995215311
7,cold_fed,16,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.830295138888889
7,cold_fed,16,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8101960784313725
7,cold_fed,16,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.6979166666666667
7,cold_fed,16,CLIQUE PHARMACY,94,24,0.4166666666666667,0.9357142857142857
7,cold_fed,16,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.846153846153846
7,cold_fed,16,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.9484126984126984
7,cold_fed,16,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7564102564102564
7,cold_fed,16,MEDICINE CHEST,94,24,0.3333333333333333,0.734375
7,cold_fed,16,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7803861788617886
7,cold_fed,16,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.9102564102564101
7,cold_fed,16,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8492307692307692
7,cold_fed,16,WATERSHED PHARMACY,97,25,0.36,0.7847222222222222
7,cold_fed,17,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6339285714285714
7,cold_fed,17,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.5982142857142857
7,cold_fed,17,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.6880952380952381
7,cold_fed,17,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8679785020804438
7,cold_fed,17,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8020022246941045
7,cold_fed,17,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7469512195121951
7,cold_fed,17,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8082983193277311
7,cold_fed,17,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7362869198312236
7,cold_fed,17,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8434444444444444
7,cold_fed,17,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.746268656716418
7,cold_fed,17,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.847488038277512
7,cold_fed,17,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8300057870370371
7,cold_fed,17,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8086274509803922
7,cold_fed,17,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.6973958333333332
7,cold_fed,17,CLIQUE PHARMACY,94,24,0.4166666666666667,0.9357142857142857
7,cold_fed,17,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.846153846153846
7,cold_fed,17,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.9484126984126984
7,cold_fed,17,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7564102564102564
7,cold_fed,17,MEDICINE CHEST,94,24,0.3333333333333333,0.734375
7,cold_fed,17,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7804623983739838
7,cold_fed,17,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.9102564102564101
7,cold_fed,17,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8492307692307692
7,cold_fed,17,WATERSHED PHARMACY,97,25,0.36,0.7847222222222222
7,cold_fed,18,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6339285714285714
7,cold_fed,18,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.5803571428571428
7,cold_fed,18,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.6880952380952381
7,cold_fed,18,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8681518723994451
7,cold_fed,18,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8008898776418242
7,cold_fed,18,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7460801393728222
7,cold_fed,18,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8087225274725276
7,cold_fed,18,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7371910789632308
7,cold_fed,18,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8430555555555556
7,cold_fed,18,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7454831107619796
7,cold_fed,18,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.847488038277512
7,cold_fed,18,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8305844907407407
7,cold_fed,18,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8070588235294117
7,cold_fed,18,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.696875
7,cold_fed,18,CLIQUE PHARMACY,94,24,0.4166666666666667,0.9357142857142857
7,cold_fed,18,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.846153846153846
7,cold_fed,18,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.9484126984126984
7,cold_fed,18,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7564102564102564
7,cold_fed,18,MEDICINE CHEST,94,24,0.3333333333333333,0.7421875
7,cold_fed,18,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7807164634146341
7,cold_fed,18,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.9102564102564101
7,cold_fed,18,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8492307692307692
7,cold_fed,18,WATERSHED PHARMACY,97,25,0.36,0.7847222222222222
7,cold_fed,19,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6339285714285714
7,cold_fed,19,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.5714285714285714
7,cold_fed,19,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.6857142857142857
7,cold_fed,19,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8684119278779473
7,cold_fed,19,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8031145717463848
7,cold_fed,19,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7452090592334495
7,cold_fed,19,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8089649321266967
7,cold_fed,19,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7379445449065702
7,cold_fed,19,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8432222222222223
7,cold_fed,19,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7454831107619795
7,cold_fed,19,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8480861244019139
7,cold_fed,19,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.830150462962963
7,cold_fed,19,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.803921568627451
7,cold_fed,19,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.6958333333333333
7,cold_fed,19,CLIQUE PHARMACY,94,24,0.4166666666666667,0.9357142857142857
7,cold_fed,19,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.846153846153846
7,cold_fed,19,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.9484126984126984
7,cold_fed,19,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7564102564102564
7,cold_fed,19,MEDICINE CHEST,94,24,0.3333333333333333,0.7421875
7,cold_fed,19,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7807672764227642
7,cold_fed,19,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.9102564102564101
7,cold_fed,19,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8492307692307692
7,cold_fed,19,WATERSHED PHARMACY,97,25,0.36,0.7916666666666666
7,cold_fed,20,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6339285714285714
7,cold_fed,20,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.5714285714285714
7,cold_fed,20,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.6845238095238095
7,cold_fed,20,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8690187239944521
7,cold_fed,20,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8031145717463849
7,cold_fed,20,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7456445993031359
7,cold_fed,20,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8089043309631545
7,cold_fed,20,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7389993972272453
7,cold_fed,20,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8434444444444444
7,cold_fed,20,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.746268656716418
7,cold_fed,20,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8480861244019139
7,cold_fed,20,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.830295138888889
7,cold_fed,20,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.803921568627451
7,cold_fed,20,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.6963541666666666
7,cold_fed,20,CLIQUE PHARMACY,94,24,0.4166666666666667,0.9357142857142857
7,cold_fed,20,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.846153846153846
7,cold_fed,20,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.9484126984126984
7,cold_fed,20,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7564102564102564
7,cold_fed,20,MEDICINE CHEST,94,24,0.3333333333333333,0.7421875
7,cold_fed,20,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7809451219512196
7,cold_fed,20,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.9102564102564101
7,cold_fed,20,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8492307692307692
7,cold_fed,20,WATERSHED PHARMACY,97,25,0.36,0.8055555555555556
7,cold_fed,21,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6339285714285714
7,cold_fed,21,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.5714285714285714
7,cold_fed,21,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.6857142857142857
7,cold_fed,21,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8689320388349515
7,cold_fed,21,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8031145717463849
7,cold_fed,21,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7465156794425087
7,cold_fed,21,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8090255332902392
7,cold_fed,21,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7396021699819169
7,cold_fed,21,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8432222222222222
7,cold_fed,21,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7452212621105002
7,cold_fed,21,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8480861244019139
7,cold_fed,21,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8302951388888888
7,cold_fed,21,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.803921568627451
7,cold_fed,21,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.696875
7,cold_fed,21,CLIQUE PHARMACY,94,24,0.4166666666666667,0.9357142857142857
7,cold_fed,21,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.846153846153846
7,cold_fed,21,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.9484126984126984
7,cold_fed,21,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7564102564102564
7,cold_fed,21,MEDICINE CHEST,94,24,0.3333333333333333,0.7421875
7,cold_fed,21,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7807418699186992
7,cold_fed,21,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.9102564102564101
7,cold_fed,21,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8492307692307692
7,cold_fed,21,WATERSHED PHARMACY,97,25,0.36,0.7986111111111112
7,cold_fed,22,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6339285714285714
7,cold_fed,22,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.5625
7,cold_fed,22,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.6880952380952381
7,cold_fed,22,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8685852981969486
7,cold_fed,22,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8042269187986653
7,cold_fed,22,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7465156794425087
7,cold_fed,22,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8089851325145443
7,cold_fed,22,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7402049427365883
7,cold_fed,22,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8434444444444444
7,cold_fed,22,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7457449594134591
7,cold_fed,22,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8480861244019139
7,cold_fed,22,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8315972222222222
7,cold_fed,22,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8031372549019609
7,cold_fed,22,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.6968749999999999
7,cold_fed,22,CLIQUE PHARMACY,94,24,0.4166666666666667,0.9357142857142857
7,cold_fed,22,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.846153846153846
7,cold_fed,22,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.9470899470899472
7,cold_fed,22,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7564102564102564
7,cold_fed,22,MEDICINE CHEST,94,24,0.3333333333333333,0.75
7,cold_fed,22,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7809705284552846
7,cold_fed,22,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.9166666666666665
7,cold_fed,22,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8492307692307692
7,cold_fed,22,WATERSHED PHARMACY,97,25,0.36,0.7986111111111112
7,cold_fed,23,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6339285714285714
7,cold_fed,23,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.5625
7,cold_fed,23,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.6904761904761905
7,cold_fed,23,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.868238557558946
7,cold_fed,23,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8042269187986653
7,cold_fed,23,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.747822299651568
7,cold_fed,23,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8092679379444084
7,cold_fed,23,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7397528631705848
7,cold_fed,23,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8433888888888889
7,cold_fed,23,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7444357161560619
7,cold_fed,23,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8480861244019139
7,cold_fed,23,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8317418981481481
7,cold_fed,23,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8031372549019609
7,cold_fed,23,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.6968749999999999
7,cold_fed,23,CLIQUE PHARMACY,94,24,0.4166666666666667,0.9357142857142857
7,cold_fed,23,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.846153846153846
7,cold_fed,23,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.9457671957671958
7,cold_fed,23,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7564102564102564
7,cold_fed,23,MEDICINE CHEST,94,24,0.3333333333333333,0.75
7,cold_fed,23,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7810975609756098
7,cold_fed,23,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.9102564102564101
7,cold_fed,23,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8492307692307692
7,cold_fed,23,WATERSHED PHARMACY,97,25,0.36,0.7986111111111112
7,cold_fed,24,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6339285714285714
7,cold_fed,24,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.5625
7,cold_fed,24,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.6940476190476191
7,cold_fed,24,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8685852981969486
